id,ГЕРБ,БСП,ДПС,РЕФОРМАТОРСКИ БЛОК,ПФ (НФСБ-ВМРО),ББЦ,АТАКА,АБВ,Движение 21,Глас Народен,РЕПУБЛИКА БГ,ЗЕЛЕНИТЕ,Нова България,НОВА АЛТЕРНАТИВА,ОБЕДИНЕНА БЪЛГАРИЯ,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ,НДСВ,ПАРТИЯ НА ЗЕЛЕНИТЕ,ДЕСНИТЕ,ЛЕВИЦАТА И ЗЕЛЕНА ПАРТИЯ,НОВА СИЛА,БНС-НД,СОЦИАЛДЕМ. ПАРТИЯ,ОБЩЕСТВО ЗА НОВА БГ,НОВОТО ВРЕМЕ,независими,не подкрепям никого,невалидни,total_valid,total,eligible_voters,n_stations
63495,28,17,3,1,9,1,5,4,1,1,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,4,73.0,77.0,104,1
63536,29,31,0,0,10,15,8,15,1,3,2,0,0,0,1,0,1,0,2,0,0.0,1,0,0.0,0,0.0,0,7,119.0,126.0,241,1
63542,52,11,1,10,3,9,7,1,2,1,2,0,0,0,2,0,2,1,0,1,0.0,1,2,0.0,0,1.0,0,4,109.0,113.0,223,1
63553,29,54,0,9,6,9,10,1,1,0,0,0,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,15,122.0,137.0,205,1
63567,200,159,13,26,35,31,11,5,1,4,4,1,1,2,3,2,0,1,0,1,0.0,0,1,0.0,0,0.0,0,66,501.0,567.0,1253,2
63570,88,55,201,4,22,22,4,6,0,0,2,0,1,0,1,0,0,1,1,1,0.0,1,1,1.0,1,0.0,0,71,413.0,484.0,937,1
63584,12,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,81.0,82.0,218,1
63598,22,12,364,15,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0.0,0,43,420.0,463.0,1112,2
63639,49,2,104,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,21,161.0,182.0,336,2
63668,286,161,4,52,93,44,62,24,11,4,0,3,1,0,2,5,0,0,1,6,1.0,0,2,2.0,1,0.0,0,50,765.0,815.0,1504,3
63673,52,43,464,9,9,9,7,7,1,0,1,1,0,0,1,0,1,1,0,1,0.0,0,0,1.0,0,0.0,0,31,608.0,639.0,1225,2
63687,113,4,78,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,9,203.0,212.0,341,1
63700,129,47,4,8,4,6,8,6,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,0,1.0,0,0.0,0,11,217.0,228.0,359,1
65019,58,25,2,2,11,2,5,3,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0.0,0,0.0,0,16,111.0,127.0,213,1
65022,16,11,164,7,0,21,0,2,0,0,0,0,1,0,1,0,0,1,1,1,1.0,0,0,1.0,1,0.0,0,12,229.0,241.0,572,1
65036,19,37,5,0,5,10,10,3,1,0,1,0,0,1,0,0,0,0,0,2,0.0,0,0,0.0,0,0.0,0,6,94.0,100.0,149,1
65067,103,115,0,2,70,38,19,19,1,2,5,0,1,1,1,3,2,0,0,0,1.0,0,0,0.0,0,0.0,0,15,383.0,398.0,873,1
65070,162,277,82,83,40,49,34,31,7,1,4,2,2,0,0,6,4,1,1,0,3.0,3,1,1.0,0,0.0,0,98,794.0,892.0,2084,4
65084,24,11,1,2,0,0,5,3,0,0,1,0,0,2,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,5,50.0,55.0,84,1
65098,2,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,0,66.0,66.0,209,1
65108,93,44,1,7,14,19,7,6,1,0,0,0,1,1,4,1,0,0,0,0,0.0,2,0,0.0,0,0.0,0,8,201.0,209.0,372,1
65111,13,7,20,1,12,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0.0,0,2.0,0,9,61.0,70.0,152,1
65125,63,23,1,26,4,5,2,11,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,1,0.0,0,0.0,0,18,141.0,159.0,253,1
65139,236,288,12,31,63,77,33,26,6,7,4,2,4,8,5,1,1,5,0,2,3.0,0,1,0.0,2,0.0,0,145,817.0,962.0,2074,2
65173,24,25,3,2,3,12,5,5,0,0,1,1,0,0,0,1,1,0,0,0,0.0,0,0,0.0,0,0.0,0,2,83.0,85.0,136,1
65187,100,62,24,1,26,22,14,5,1,0,3,0,0,0,1,3,4,0,1,1,1.0,0,1,0.0,0,0.0,0,23,270.0,293.0,637,1
65190,2,3,57,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0,65.0,65.0,160,1
65200,206,125,11,30,40,43,62,44,10,7,12,4,3,2,3,2,2,3,4,1,1.0,0,0,0.0,2,0.0,0,36,617.0,653.0,1387,3
65214,13,3,239,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0,8,262.0,270.0,950,1
65228,7,2,65,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,5,80.0,85.0,78,1
65231,4290,2223,1340,925,769,1594,283,350,96,106,67,56,18,38,51,34,30,31,11,15,23.0,13,15,20.0,26,0.0,0,849,12424.0,13273.0,23452,38
65245,188,178,6,26,22,121,41,19,1,6,10,1,4,6,1,5,0,2,0,4,3.0,1,2,0.0,0,0.0,0,32,647.0,679.0,1474,2
65276,42,10,814,15,4,2,1,3,0,0,0,0,1,0,0,1,0,0,2,1,0.0,0,0,0.0,1,0.0,0,39,897.0,936.0,2055,3
65293,116,65,6,60,16,45,14,11,2,1,3,0,4,0,1,3,0,1,1,0,0.0,2,0,0.0,1,0.0,0,30,352.0,382.0,775,1
65303,311,163,61,21,40,48,36,25,7,2,0,3,3,3,1,6,1,1,1,2,0.0,0,0,0.0,0,0.0,0,124,735.0,859.0,1672,2
65317,70,19,1,9,7,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,21,122.0,143.0,205,1
65320,98,23,11,3,12,6,5,12,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0,12,171.0,183.0,320,1
65334,5137,1285,307,947,1388,536,857,357,69,67,100,32,37,48,24,26,5,36,31,24,19.0,4,20,16.0,33,31.0,0,683,11436.0,12119.0,25233,31
65348,192,61,2,24,63,52,41,25,3,0,5,2,4,3,5,2,0,0,1,1,4.0,0,0,1.0,0,0.0,0,30,491.0,521.0,1095,2
65351,22,21,0,1,12,0,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0.0,0,1.0,0,8,65.0,73.0,112,1
65365,686,308,11,92,59,191,174,76,6,4,10,3,4,11,2,7,3,1,0,5,3.0,3,4,0.0,7,0.0,0,98,1670.0,1768.0,3581,4
65379,185,139,2,21,14,58,42,19,1,2,7,1,2,1,0,3,2,0,0,2,1.0,1,2,0.0,2,0.0,0,37,507.0,544.0,1140,2
65396,4,11,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,22.0,23.0,29,1
65406,11,42,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0.0,0,2,62.0,64.0,96,1
65419,21,38,0,4,3,9,7,4,0,2,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,14,90.0,104.0,175,1
65437,71,203,119,12,12,53,18,3,1,1,0,0,1,0,0,0,2,1,1,1,1.0,2,0,0.0,0,0.0,0,85,502.0,587.0,1095,2
65440,268,116,389,54,5,83,18,19,0,1,0,1,3,1,1,1,0,0,1,0,0.0,2,0,0.0,2,0.0,0,78,965.0,1043.0,1967,2
65468,17,40,2,1,8,32,4,2,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,18,109.0,127.0,211,1
65471,79,41,589,16,21,18,52,8,3,4,8,1,1,3,0,1,0,4,4,0,0.0,0,0,1.0,1,0.0,0,42,855.0,897.0,1397,2
65499,215,75,5,31,47,43,21,8,1,2,0,2,2,3,0,3,3,2,1,0,0.0,3,3,0.0,0,0.0,0,77,470.0,547.0,1489,2
65509,77,64,180,2,31,9,4,4,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0.0,0,0.0,0,31,374.0,405.0,813,1
65526,20,39,0,5,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,8,81.0,89.0,133,1
65534,135,38,571,2,0,7,2,2,1,3,1,0,1,0,1,0,0,0,0,3,0.0,0,0,0.0,0,0.0,0,79,767.0,846.0,1548,2
65543,17,2,2,1,2,7,3,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0,0,0.0,0,0.0,0,4,38.0,42.0,106,1
65557,67,57,71,21,31,17,4,18,1,0,1,0,0,0,1,1,2,0,1,0,0.0,1,0,0.0,0,0.0,0,11,294.0,305.0,945,1
65560,26,5,0,3,18,34,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,19,90.0,109.0,168,1
65574,14,16,0,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0.0,0,3,40.0,43.0,52,1
65588,19,28,1,0,6,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0.0,0,10,74.0,84.0,120,1
65591,14,28,1,6,4,4,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0,7,69.0,76.0,104,1
65601,271,130,6,80,55,112,41,42,6,14,6,4,6,1,2,1,1,3,0,0,2.0,2,7,2.0,2,0.0,0,91,796.0,887.0,1938,3
65615,27,9,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,7,44.0,51.0,92,1
65629,6,3,109,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,6,125.0,131.0,413,1
65646,11,4,124,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,5,142.0,147.0,539,1
65650,14,20,263,11,5,15,1,2,0,0,0,0,4,0,0,1,3,0,0,0,0.0,0,0,0.0,0,0.0,0,28,339.0,367.0,923,1
65663,150,48,32,27,16,22,32,12,3,2,6,1,3,2,3,2,3,0,1,2,0.0,3,2,0.0,1,0.0,0,35,373.0,408.0,848,1
65677,2201,1647,660,505,819,569,380,275,93,37,64,62,24,40,51,30,14,30,12,22,20.0,28,24,4.0,16,13.0,0,461,7640.0,8101.0,16092,20
65704,54,48,0,16,29,8,3,6,1,0,0,0,1,1,0,0,0,0,0,0,1.0,0,0,0.0,0,0.0,0,10,168.0,178.0,322,1
65721,129,21,6,6,4,20,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,15,195.0,210.0,347,1
65752,3,2,25,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,33.0,33.0,37,1
65766,2565,1434,1154,1851,821,563,581,507,116,133,268,50,41,25,44,29,11,26,37,31,18.0,31,21,21.0,10,0.0,0,508,10388.0,10896.0,21196,35
65783,16,29,42,1,4,4,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0,1,0.0,1,0.0,0,30,105.0,135.0,361,1
65807,27,24,2,6,1,1,5,2,0,0,6,0,0,1,0,0,0,0,0,0,1.0,0,0,1.0,0,0.0,0,9,77.0,86.0,158,1
65810,51,236,61,2,7,18,15,2,0,0,2,0,0,0,0,2,1,0,0,3,2.0,0,0,1.0,0,0.0,0,52,403.0,455.0,750,1
65824,16,46,2,4,2,4,4,0,1,0,0,0,0,0,0,6,0,0,0,0,1.0,0,1,0.0,0,0.0,0,6,87.0,93.0,153,1
65838,14,11,2,6,9,4,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0,6,55.0,61.0,92,1
65841,3,2,147,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,1,158.0,159.0,459,1
65855,4,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,36.0,38.0,36,1
65869,1109,405,222,453,152,261,255,186,21,49,28,13,11,4,13,12,5,6,3,5,4.0,11,10,10.0,3,0.0,0,193,3251.0,3444.0,7195,8
65872,19,28,1,2,4,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,10,64.0,74.0,99,1
65886,26,10,635,81,5,3,5,2,5,0,1,4,6,2,0,2,0,0,2,1,1.0,0,0,0.0,0,0.0,0,78,791.0,869.0,1972,3
65906,3,3,74,7,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0.0,0,7,93.0,100.0,208,1
65913,4,1,105,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,12,121.0,133.0,133,1
65927,4335,1807,632,584,931,492,402,428,160,102,89,53,41,25,35,41,25,33,5,18,0.0,8,15,24.0,6,0.0,0,333,10291.0,10624.0,21699,33
65944,11,4,92,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0.0,0,0.0,0,12,112.0,124.0,339,1
65958,4,3,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,14.0,14.0,19,1
65961,2,3,144,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0,0,4,153.0,157.0,432,1
65975,7,2,168,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,1.0,0,0.0,0,6,182.0,188.0,650,1
65992,50,9,189,26,2,7,4,2,2,0,0,0,1,0,0,0,0,1,0,0,1.0,0,0,0.0,0,0.0,0,10,294.0,304.0,470,1
66038,77,23,173,1,20,4,4,3,0,2,1,0,1,0,1,1,2,0,0,1,0.0,0,0,2.0,0,0.0,0,24,316.0,340.0,738,1
66041,123,290,2,9,38,33,18,10,0,1,1,1,0,9,0,5,1,2,0,1,1.0,0,3,0.0,1,0.0,0,173,549.0,722.0,1135,2
66055,64,42,2,2,9,0,3,8,0,0,7,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0.0,0,12,139.0,151.0,266,1
66069,18,11,3,3,0,9,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,50.0,51.0,81,1
66072,28,15,2,3,6,3,1,7,0,0,1,0,0,0,0,0,0,3,0,0,0.0,0,1,0.0,0,0.0,0,4,70.0,74.0,110,1
66086,3,1,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,8,53.0,61.0,178,1
66113,6,6,1,1,3,26,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,12,51.0,63.0,100,1
66127,26,104,22,1,25,7,11,4,0,0,0,1,1,1,2,1,0,0,0,2,0.0,0,1,0.0,0,0.0,0,42,209.0,251.0,419,1
66130,61,68,101,2,2,6,12,0,0,0,3,1,1,0,0,2,1,0,0,2,1.0,0,1,1.0,0,0.0,0,13,265.0,278.0,623,1
66158,36,26,282,5,10,13,1,3,3,0,0,0,2,0,2,1,1,0,0,0,0.0,1,0,0.0,0,0.0,0,18,386.0,404.0,1102,2
66175,19,16,93,2,2,4,1,3,0,2,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0.0,0,5,144.0,149.0,200,1
66202,183,103,355,12,14,28,55,15,0,10,4,2,0,1,1,4,1,2,0,3,0.0,0,0,1.0,0,0.0,0,130,794.0,924.0,1626,2
66216,92,67,17,5,20,22,12,37,3,1,5,0,4,1,1,1,0,4,0,1,0.0,0,1,0.0,0,0.0,0,14,294.0,308.0,577,1
66229,76,65,58,14,153,20,38,47,0,1,1,1,2,2,1,2,2,0,0,3,0.0,0,0,1.0,0,0.0,0,38,487.0,525.0,1243,3
66233,6,9,3,6,2,9,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0.0,0,0,0.0,0,0.0,0,7,42.0,49.0,65,1
66247,7,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0.0,0,0.0,0,4,16.0,20.0,37,1
66250,30,42,27,0,20,64,11,8,0,0,1,0,0,1,0,0,1,0,1,0,0.0,0,0,0.0,0,0.0,0,16,206.0,222.0,527,1
66264,954,561,581,188,164,168,159,92,20,22,8,13,8,19,14,6,3,6,7,3,3.0,1,11,5.0,4,0.0,0,297,3020.0,3317.0,7274,8
66278,31,27,3,9,1,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,6,83.0,89.0,174,1
66281,13,26,85,0,2,18,5,2,0,0,0,0,1,0,0,0,1,0,0,0,1.0,0,0,0.0,0,0.0,0,16,154.0,170.0,374,1
66295,18,10,260,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,31,303.0,334.0,707,1
66319,185,204,0,22,39,57,21,12,5,4,1,5,4,0,0,2,2,0,0,2,0.0,2,1,0.0,0,0.0,0,58,568.0,626.0,1106,2
66322,2,1,0,3,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0,0,16.0,16.0,39,1
66353,5,2,38,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,53.0,56.0,116,1
66370,27,31,0,2,13,5,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0,11,86.0,97.0,160,1
66384,31,22,9,5,0,11,4,7,0,0,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,1,93.0,94.0,167,1
66408,45,17,0,0,11,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,8,86.0,94.0,172,1
66411,10,5,74,1,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0.0,0,5,97.0,102.0,339,1
66425,6309,3104,1202,961,1823,1085,672,1201,362,131,245,110,48,142,76,48,45,33,31,31,37.0,33,26,26.0,20,0.0,0,585,17801.0,18386.0,37766,58
66439,136,73,15,8,15,21,43,10,0,0,2,2,2,1,1,2,2,0,0,1,0.0,0,0,0.0,0,0.0,0,39,334.0,373.0,807,1
66442,23,11,4,7,2,8,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,2,1.0,1,0.0,0,2,66.0,68.0,95,1
66456,20,70,12,1,12,12,15,6,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0,19,151.0,170.0,246,1
66460,1443,525,13,128,174,398,261,105,16,18,4,10,8,7,20,4,7,6,6,2,3.0,16,3,16.0,3,8.0,0,373,3204.0,3577.0,6260,10
66473,35,45,15,3,10,12,4,14,1,1,4,0,1,1,0,2,0,0,0,0,0.0,1,1,0.0,1,0.0,0,14,151.0,165.0,318,1
66487,47,58,7,31,14,14,17,6,0,1,0,0,0,1,2,0,2,0,0,0,1.0,0,0,0.0,0,0.0,0,21,201.0,222.0,437,1
66490,113,35,236,2,7,17,12,12,0,0,1,0,0,0,2,0,3,0,5,0,1.0,0,1,0.0,1,0.0,0,94,448.0,542.0,906,1
66500,26,2,175,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,1.0,0,0.0,0,9,210.0,219.0,828,1
66528,86,32,3,13,4,2,3,3,0,2,2,0,0,1,0,0,0,0,0,1,0.0,0,1,0.0,0,0.0,0,21,153.0,174.0,262,1
66531,11,14,209,4,4,2,2,4,0,1,0,0,0,0,4,1,0,0,1,0,0.0,0,0,0.0,1,0.0,0,4,258.0,262.0,577,1
66545,8,2,49,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0.0,0,5,62.0,67.0,272,1
66559,320,123,106,21,57,65,33,22,3,6,0,4,5,3,6,1,5,0,2,2,1.0,0,0,2.0,2,0.0,0,66,789.0,855.0,1689,2
66562,4,2,84,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,94.0,94.0,337,1
66576,36,55,46,2,29,79,11,3,0,0,1,0,0,0,3,1,1,0,1,0,0.0,0,0,0.0,0,0.0,0,16,268.0,284.0,411,1
66585,15,5,1,0,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0.0,0,1,36.0,37.0,41,1
66593,48,18,389,5,1,2,1,0,0,2,0,0,3,0,0,1,0,0,4,2,1.0,1,0,1.0,0,0.0,0,14,479.0,493.0,987,1
66603,5,6,250,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0.0,0,30,268.0,298.0,1130,1
66617,17,22,73,0,5,14,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0,5,138.0,143.0,210,1
66620,5,13,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,27.0,30.0,59,1
66634,31,27,42,9,18,9,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1,0,0.0,0,0.0,0,14,146.0,160.0,254,2
66648,34,40,9,13,2,7,7,25,1,0,0,0,0,0,1,1,2,0,0,0,1.0,0,1,0.0,1,0.0,0,10,145.0,155.0,243,2
66651,11,6,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,20.0,21.0,29,1
66665,65,151,12,10,41,49,24,39,1,0,1,0,0,1,1,2,2,0,0,3,0.0,1,1,1.0,1,0.0,0,42,406.0,448.0,742,2
66679,17,25,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,46.0,47.0,58,1
66696,27,14,68,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,11,113.0,124.0,230,1
66706,29,21,234,3,0,6,0,5,0,1,0,0,2,1,0,1,0,0,0,0,0.0,1,1,0.0,1,0.0,0,39,306.0,345.0,672,1
66737,66,105,7,2,29,31,13,9,2,0,1,0,0,1,0,0,0,3,0,1,1.0,1,1,1.0,2,0.0,0,28,276.0,304.0,517,1
66740,3,5,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,1.0,0,0.0,0,7,187.0,194.0,501,1
66754,8,2,154,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,15,170.0,185.0,610,1
66768,9,10,8,5,7,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0,0,1,45.0,46.0,82,1
66771,20,17,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0.0,0,2,44.0,46.0,56,1
66785,99,33,70,16,332,15,13,19,1,2,1,1,1,0,0,0,0,2,0,6,0.0,1,1,1.0,1,1.0,0,52,616.0,668.0,1193,2
66799,45,27,8,5,2,13,5,10,1,1,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,10,128.0,138.0,231,1
66809,36,13,0,0,3,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0.0,0,15,64.0,79.0,103,1
66812,46,34,13,1,15,8,7,7,1,0,0,0,3,0,0,2,2,0,1,0,1.0,0,0,0.0,0,0.0,0,10,141.0,151.0,323,1
66826,36,45,207,5,10,37,7,3,0,0,3,0,1,1,1,2,0,0,0,0,0.0,0,0,0.0,0,0.0,0,52,358.0,410.0,709,1
66831,113,39,17,24,8,21,4,5,3,0,0,1,1,0,1,0,0,0,0,0,1.0,0,0,1.0,0,0.0,0,28,239.0,267.0,452,1
66843,13,14,1,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,36.0,38.0,34,1
66860,212,121,54,27,60,82,49,32,5,4,0,1,8,3,2,3,1,1,1,3,0.0,3,0,1.0,0,0.0,0,38,673.0,711.0,1465,2
66874,97,9,104,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0,0,214.0,214.0,247,1
66888,10,25,1,1,1,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,56.0,59.0,65,1
66891,47,20,2,4,8,7,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0.0,0,3,98.0,101.0,180,1
66901,98,53,4,42,11,53,19,20,3,0,3,0,0,0,0,2,0,0,1,0,0.0,3,0,1.0,0,0.0,0,27,313.0,340.0,1155,2
66915,342,124,140,28,60,72,17,25,1,6,5,0,2,1,1,2,1,2,0,0,0.0,2,1,0.0,2,0.0,0,103,834.0,937.0,1885,3
66932,63,10,28,3,5,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,8,116.0,124.0,229,1
66946,21,31,0,4,3,4,1,1,0,1,0,0,0,2,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,3,69.0,72.0,139,1
66957,23,20,5,3,12,5,4,7,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,81.0,83.0,130,1
66963,8,11,144,1,7,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,41,178.0,219.0,423,1
67009,36,78,1,8,7,14,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0.0,0,0.0,0,16,156.0,172.0,333,1
67012,58,79,0,17,18,16,12,9,3,1,0,0,1,0,0,0,0,1,0,0,2.0,0,0,0.0,0,0.0,0,23,217.0,240.0,447,1
67043,36,41,4,55,7,12,17,12,0,0,2,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0,24,187.0,211.0,358,1
67057,16,14,3,0,2,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,6,43.0,49.0,68,1
67060,97,57,78,12,38,21,23,8,1,0,0,0,1,0,0,0,0,0,0,1,1.0,0,1,2.0,1,0.0,0,18,342.0,360.0,565,1
67074,9,7,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0,0,25.0,25.0,32,1
67088,389,247,377,117,100,107,52,200,7,0,3,2,1,4,1,6,6,1,0,2,1.0,4,2,1.0,2,0.0,0,190,1632.0,1822.0,3802,5
67091,51,27,127,7,25,25,12,32,4,1,2,1,1,0,0,4,0,0,0,0,1.0,0,0,0.0,0,0.0,0,12,320.0,332.0,760,1
67101,71,46,18,45,34,42,11,9,3,0,1,0,2,0,0,0,1,0,0,0,0.0,0,0,0.0,2,0.0,0,32,285.0,317.0,622,1
67115,32,54,131,3,11,19,9,6,0,0,0,0,0,0,1,0,1,0,3,0,0.0,0,0,1.0,1,1.0,0,55,273.0,328.0,639,1
