id,ПП,ГЕРБ-СДС,БСП,ДПС,ИТН,ДБ,ВЪЗР,ИЗПРАВИ СЕ,не подкрепям никого,ВМРО,ЕВРОЛЕВИЦА,АТАКА,ОНБ,ГЛАС НАРОДЕН,НОД,ПФ,ВОЛЯ,ПРАВОТО,РВО,БСДД,МИР,Партия на ЗЕЛЕНИТЕ,БНО,БОГ,БПЛ,ПД,БРИГАДА,БНС-НД,независими,невалидни,total_valid,total,eligible_voters,n_stations
23964,4,22,12,1,4,2,0,0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,49.0,49.0,86.0,1
23978,6,4,22,1,6,1,0,4,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46.0,46.0,76.0,1
24000,43,56,25,13,38,2,13,1,2.0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0.0,200.0,200.0,449.0,1
24013,4,4,5,1,2,1,4,0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,25.0,26.0,75.0,1
24030,279,651,143,817,141,21,55,19,20.0,18,9,9,11,15,76,9,11,7,4,4,0,4,2,4,1,0,0,1,0,19.0,2331.0,2350.0,6180.0,12
24061,111,99,90,50,83,28,14,29,13.0,4,5,2,2,2,3,4,0,2,3,5,1,0,0,0,1,1,0,0,0,14.0,552.0,566.0,2084.0,6
24075,30,35,21,66,18,2,8,2,2.0,1,1,3,0,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,195.0,195.0,498.0,1
24089,17,14,14,1,10,3,4,1,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68.0,68.0,98.0,1
24092,12,46,3,262,3,5,4,1,3.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,10.0,344.0,354.0,983.0,2
24102,45,32,29,1,27,7,3,10,1.0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,163.0,168.0,310.0,1
24116,12,81,5,196,6,7,2,1,8.0,0,0,1,0,2,3,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0.0,328.0,328.0,1036.0,1
24150,4,21,4,215,6,1,0,0,1.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,255.0,255.0,951.0,1
24164,68,49,24,3,16,9,10,10,9.0,2,2,0,1,2,1,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0.0,212.0,212.0,607.0,1
24178,22,68,17,23,37,5,7,8,5.0,1,3,3,3,0,0,1,3,1,4,1,2,0,1,0,0,0,1,2,0,0.0,218.0,218.0,1156.0,2
24195,0,2,2,86,2,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.0,94.0,615.0,1
24236,3,29,9,0,14,1,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,60.0,62.0,98.0,1
24241,83,128,56,4,41,11,13,8,9.0,6,2,0,1,1,1,8,1,2,1,1,0,2,0,0,0,0,0,0,0,0.0,379.0,379.0,1283.0,2
24253,2,7,4,261,6,5,2,3,6.0,0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0,303.0,303.0,933.0,2
24267,36,59,40,379,32,2,14,1,6.0,1,4,0,1,5,13,2,2,3,1,4,1,0,1,0,0,1,2,0,0,0.0,610.0,610.0,1805.0,2
24270,2,4,0,2,1,2,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,12.0,15.0,18.0,1
24298,6,22,7,0,1,0,0,2,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,40.0,42.0,75.0,1
24308,16,19,45,1,23,4,8,22,3.0,2,4,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,153.0,153.0,370.0,2
24311,4,16,4,0,2,2,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,30.0,31.0,38.0,1
24325,5,23,2,78,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,112.0,116.0,211.0,1
24339,7,10,17,1,4,0,2,2,0.0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,46.0,50.0,89.0,1
24342,59,130,25,91,29,22,22,4,1.0,2,4,1,1,1,2,0,2,4,0,2,1,1,0,0,0,0,0,0,0,0.0,404.0,404.0,913.0,2
24356,0,4,7,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,14.0,14.0,14.0,1
24367,24,19,6,1,7,8,1,1,2.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,75.0,601.0,1
24387,10,5,5,2,1,3,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,30.0,33.0,115.0,1
24390,6,9,10,6,2,2,1,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.0,40.0,51.0,1
24400,33,44,69,104,21,0,10,0,2.0,2,1,0,3,3,4,2,2,0,1,1,1,1,2,0,0,1,0,0,0,0.0,307.0,307.0,1063.0,2
24414,34,35,34,0,21,2,8,3,2.0,0,1,3,0,0,1,2,0,3,0,1,3,0,0,0,0,0,0,0,0,0.0,153.0,153.0,381.0,1
24431,3,4,6,1,4,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23.0,23.0,34.0,1
24459,0,6,2,30,2,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.0,41.0,139.0,1
24462,2,1,3,72,4,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,84.0,87.0,276.0,1
24476,14,32,22,2,16,6,4,3,4.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,107.0,110.0,238.0,1
24482,48,58,47,6,37,10,18,10,7.0,1,3,4,3,3,3,3,0,2,1,2,2,1,0,0,1,0,0,0,0,0.0,270.0,270.0,1154.0,2
24493,54,82,76,13,23,6,5,10,2.0,1,5,0,1,1,0,2,0,0,2,1,2,1,0,0,0,1,1,0,0,6.0,289.0,295.0,986.0,2
24520,7,27,3,73,26,0,0,0,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,141.0,141.0,398.0,1
24534,21,17,12,9,9,1,1,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,75.0,79.0,127.0,1
24551,37,24,32,57,17,6,3,2,8.0,1,3,0,1,1,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0.0,199.0,199.0,653.0,2
24565,172,749,293,131,138,29,56,19,12.0,17,9,7,9,18,11,10,8,8,1,6,4,5,2,0,4,1,0,4,0,13.0,1723.0,1736.0,4213.0,13
24582,97,144,32,26,44,5,29,9,9.0,5,10,3,2,2,2,0,2,1,2,3,0,2,0,0,0,0,0,2,0,0.0,431.0,431.0,1602.0,2
24623,9,9,7,6,3,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,37.0,40.0,70.0,1
24640,3,18,4,18,3,3,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,50.0,54.0,72.0,1
24668,16,76,14,15,18,5,3,2,3.0,3,3,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.0,163.0,171.0,298.0,1
24685,27,37,34,2,12,6,0,3,1.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,126.0,128.0,300.0,1
24699,1,23,6,278,6,7,7,2,3.0,1,1,1,0,2,0,2,2,1,0,0,0,1,0,0,1,0,0,1,0,0.0,346.0,346.0,694.0,1
24712,45,37,37,0,4,3,2,4,2.0,0,1,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,144.0,153.0,251.0,1
24726,8,30,14,7,8,0,0,2,1.0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,76.0,77.0,133.0,1
24739,35,33,13,1,6,4,5,3,3.0,1,4,0,1,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,10.0,115.0,125.0,231.0,1
24743,0,2,0,107,1,1,1,0,0.0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,117.0,117.0,477.0,1
24760,8,26,6,2,8,1,9,5,1.0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,73.0,73.0,352.0,1
24774,2,8,1,163,0,1,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,179.0,179.0,498.0,1
24788,1,3,2,67,3,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77.0,77.0,218.0,1
24791,15,28,18,3,9,6,5,5,4.0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,97.0,99.0,205.0,1
24829,13,71,15,418,10,15,8,4,1.0,1,3,2,2,2,4,1,3,0,3,2,0,1,0,0,0,0,0,0,0,0.0,579.0,579.0,3058.0,3
24832,18,59,22,5,10,3,3,5,4.0,1,1,0,1,2,1,0,0,0,1,1,0,0,1,0,2,0,0,0,0,5.0,140.0,145.0,322.0,1
24854,23,34,14,2,14,7,3,4,0.0,4,1,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,112.0,113.0,176.0,1
24880,0,7,0,36,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,43.0,44.0,170.0,1
24921,3,55,3,57,3,3,1,2,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,132.0,132.0,324.0,1
24935,16,27,33,2,12,7,3,6,3.0,1,4,1,1,1,28,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0.0,151.0,151.0,619.0,1
24949,3,1,3,230,4,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,245.0,245.0,633.0,1
24952,2,1,4,11,1,2,0,3,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,26.0,26.0,31.0,1
24966,1,10,4,54,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,76.0,78.0,200.0,1
27019,7,11,10,6,2,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,41.0,41.0,60.0,1
27022,6,5,3,1,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,20.0,20.0,18.0,1
27036,11,26,12,103,12,1,2,1,2.0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,174.0,174.0,399.0,1
27043,13,21,23,2,4,3,0,3,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,72.0,73.0,127.0,1
27067,33,2,1,21,1,1,1,0,1.0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,65.0,65.0,413.0,1
27070,8,9,13,28,6,5,2,1,0.0,1,2,2,0,0,4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.0,85.0,85.0,414.0,1
27084,8,21,5,1,3,2,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,44.0,47.0,61.0,1
27108,13,11,7,1,6,2,0,3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,45.0,45.0,92.0,1
27111,28,22,31,1,13,7,13,8,1.0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,130.0,130.0,336.0,1
27125,91,67,27,112,45,12,25,8,4.0,6,6,3,3,3,0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0.0,418.0,418.0,1510.0,2
27139,10,18,10,161,11,4,4,1,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,224.0,224.0,579.0,1
27156,18,18,11,568,10,18,3,0,2.0,1,1,1,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,659.0,659.0,2354.0,4
27169,8,28,23,3,11,2,5,8,0.0,1,1,2,3,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0.0,100.0,100.0,787.0,2
27173,47,47,25,2,24,1,4,4,1.0,3,1,1,4,0,2,0,1,3,2,1,2,0,1,0,0,0,0,0,0,0.0,176.0,176.0,383.0,1
27190,421,396,292,155,134,72,97,23,23.0,28,19,15,9,10,8,10,8,6,6,4,3,0,2,2,1,3,0,0,0,0.0,1747.0,1747.0,4720.0,6
27200,21,29,16,17,6,1,0,3,0.0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0,99.0,99.0,352.0,1
27214,35,28,12,8,14,1,2,2,0.0,0,0,0,2,0,1,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0.0,111.0,111.0,499.0,1
27228,1,4,9,12,0,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,29.0,31.0,44.0,1
27231,25,19,5,3,16,9,2,5,1.0,0,2,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0.0,94.0,94.0,456.0,1
27245,17,24,33,0,5,4,6,2,2.0,2,2,2,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,107.0,107.0,344.0,1
27259,2,16,9,4,7,1,2,1,0.0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,47.0,47.0,338.0,1
27262,9,23,2,8,5,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,78.0,1
27293,130,93,68,6,66,36,18,23,7.0,9,4,0,1,0,1,0,1,1,0,2,1,0,2,0,0,0,0,0,0,0.0,469.0,469.0,1116.0,2
27303,619,433,240,21,291,133,123,41,46.0,112,13,13,12,13,4,12,0,5,7,2,4,2,2,2,2,1,1,0,0,0.0,2154.0,2154.0,5754.0,8
27317,20,16,7,0,3,1,6,2,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,57.0,61.0,272.0,1
27320,0,42,22,2,1,0,0,2,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.0,73.0,75.0,123.0,1
27334,7,11,4,1,2,1,1,2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,30.0,32.0,31.0,1
27348,3,6,6,1,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,20.0,22.0,18.0,1
27365,66,67,10,183,36,11,8,3,4.0,2,4,0,1,3,6,2,1,1,5,2,0,0,0,0,0,1,0,0,0,0.0,416.0,416.0,933.0,2
27379,20,45,18,1,4,3,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.0,94.0,106.0,1
27382,727,771,435,49,285,87,118,56,37.0,24,21,26,11,17,11,11,3,15,8,7,8,1,1,1,2,2,0,2,0,1.0,2736.0,2737.0,8886.0,12
27406,45,41,42,1,16,5,6,6,2.0,2,2,1,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0.0,177.0,177.0,546.0,1
27423,11,5,14,3,5,2,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,42.0,42.0,48.0,1
27440,6,4,1,144,6,1,2,1,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,169.0,169.0,398.0,1
27468,1,7,9,48,5,1,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,75.0,75.0,444.0,1
27471,17,20,26,0,9,3,2,1,2.0,1,0,2,0,1,0,2,0,0,1,0,1,0,2,1,1,0,0,0,0,0.0,92.0,92.0,321.0,1
27499,187,175,89,11,101,16,53,15,9.0,4,6,4,5,4,2,3,2,4,0,1,2,1,1,1,1,0,0,0,0,0.0,697.0,697.0,1989.0,2
27509,25,77,32,41,30,0,3,7,4.0,1,2,4,0,5,1,2,6,0,0,1,0,0,0,1,0,0,1,1,0,0.0,244.0,244.0,804.0,2
27512,8,12,6,294,7,3,1,0,10.0,0,0,1,2,0,1,0,1,3,1,1,0,0,0,0,0,1,0,0,0,0.0,352.0,352.0,1846.0,3
27543,6,11,4,62,5,1,3,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.0,94.0,157.0,1
27557,32,17,20,37,14,1,1,5,0.0,3,3,0,0,0,3,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0.0,141.0,141.0,436.0,1
27574,10,7,12,0,3,1,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.0,35.0,61.0,1
27588,39,55,99,24,18,8,8,3,3.0,0,3,0,3,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0.0,269.0,269.0,774.0,2
27591,0,39,1,24,0,1,0,1,0.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,69.0,69.0,349.0,1
27601,4,4,10,1,2,1,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,25.0,25.0,31.0,1
27615,6,8,4,1,2,1,1,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,27.0,28.0,40.0,1
27629,3,42,9,19,5,1,2,6,1.0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0,92.0,98.0,261.0,1
27632,915,494,452,181,448,111,133,68,59.0,19,42,8,27,23,11,12,7,23,12,10,12,8,5,3,4,1,2,1,0,1.0,3091.0,3092.0,9098.0,12
27656,5,6,5,140,2,2,0,0,1.0,0,1,1,0,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,170.0,170.0,587.0,1
27663,11,7,3,7,1,1,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32.0,32.0,50.0,1
27680,8,8,6,167,7,1,0,0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,201.0,201.0,600.0,1
29012,4,19,6,1,4,3,0,1,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,42.0,43.0,63.0,1
29026,37,92,23,1,25,2,18,3,5.0,6,3,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.0,222.0,222.0,869.0,1
29035,14,13,17,150,15,0,4,1,3.0,3,1,1,1,2,2,0,3,0,2,1,0,0,1,0,0,1,0,1,0,0.0,236.0,236.0,1286.0,1
29043,6,18,9,3,12,3,0,5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,57.0,66.0,123.0,1
29060,1,34,6,1,0,0,1,1,2.0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.0,49.0,50.0,57.0,1
29101,11,22,12,59,3,0,1,3,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,112.0,112.0,541.0,1
29115,37,30,18,1,10,8,2,5,6.0,2,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4.0,125.0,129.0,278.0,1
29129,2,6,7,1,3,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.0,22.0,39.0,1
29132,0,6,2,125,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,135.0,136.0,300.0,1
29146,25,96,15,1,16,0,0,3,3.0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.0,164.0,166.0,256.0,1
29150,145,183,39,2,37,30,44,11,16.0,5,6,8,3,4,0,2,0,1,1,3,0,3,0,0,1,0,0,0,0,0.0,544.0,544.0,1323.0,2
29163,6,13,9,17,4,0,2,1,0.0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,57.0,58.0,147.0,1
29177,4,3,4,6,2,1,0,1,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23.0,23.0,40.0,1
29180,0,0,2,100,3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,106.0,106.0,638.0,1
29194,67,306,113,4,32,10,9,21,6.0,2,4,4,6,4,1,2,4,1,1,2,3,3,0,1,1,1,0,1,0,0.0,609.0,609.0,1805.0,3
29204,27,53,18,0,18,5,11,6,2.0,4,0,1,0,0,2,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0.0,152.0,152.0,387.0,1
29218,2,26,2,211,3,34,3,1,0.0,3,2,1,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,295.0,295.0,980.0,2
29221,21,29,16,3,3,2,0,3,0.0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,3.0,85.0,88.0,182.0,1
29235,47,30,7,16,25,3,6,2,1.0,4,0,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,148.0,148.0,324.0,1
29249,5,3,2,67,1,1,2,2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,86.0,88.0,172.0,1
29252,0,9,0,36,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,47.0,47.0,172.0,1
29283,30,29,21,3,15,7,3,2,0.0,1,0,2,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,119.0,119.0,320.0,1
29310,4,10,14,9,1,1,0,3,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,43.0,46.0,74.0,1
29338,22,48,13,9,13,5,6,2,0.0,2,0,1,1,0,1,0,3,0,0,0,0,6,1,0,0,0,0,0,0,5.0,133.0,138.0,405.0,1
29341,15,36,6,22,2,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,85.0,85.0,782.0,1
29372,9,28,10,76,17,1,1,0,0.0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,147.0,147.0,291.0,1
29386,91,91,42,4,32,5,15,8,3.0,7,5,0,6,1,1,1,0,2,0,3,1,0,0,0,2,0,0,0,0,0.0,320.0,320.0,935.0,2
29391,1,5,31,4,1,3,0,0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,49.0,52.0,143.0,1
29407,1,5,1,209,7,1,0,1,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,227.0,227.0,996.0,1
29430,58,74,18,2,35,17,12,2,5.0,5,1,2,2,1,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0.0,240.0,240.0,535.0,1
29444,4,10,34,0,7,1,1,5,0.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,67.0,69.0,122.0,1
29458,10,24,21,15,18,3,6,3,2.0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,109.0,109.0,686.0,1
29461,1,3,1,87,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.0,94.0,291.0,1
29475,94,150,29,1,66,22,39,4,9.0,4,4,5,2,3,0,2,1,3,2,1,1,1,1,0,0,0,0,0,0,0.0,444.0,444.0,1283.0,2
29489,6,6,32,4,6,3,3,2,1.0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,68.0,68.0,352.0,1
29492,4,6,12,0,3,1,1,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,30.0,33.0,89.0,1
29502,6,8,12,5,3,5,1,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45.0,45.0,74.0,1
29516,2,23,17,0,2,4,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,51.0,53.0,93.0,1
29522,1,12,3,0,5,1,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,27.0,31.0,46.0,1
29533,3,18,3,93,5,1,0,1,4.0,1,1,0,1,1,2,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0.0,139.0,139.0,403.0,1
29547,16,52,20,3,5,6,4,4,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,115.0,120.0,271.0,1
29550,20,29,23,179,11,7,2,1,0.0,0,2,2,0,3,1,2,3,0,0,3,1,1,0,0,0,0,0,0,0,0.0,290.0,290.0,803.0,1
29581,1,1,5,46,8,0,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,66.0,67.0,110.0,1
29605,17,86,22,91,10,5,1,0,2.0,1,1,0,2,2,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0,245.0,245.0,832.0,1
29619,0,1,2,30,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,36.0,37.0,76.0,1
29622,4,27,5,1,3,0,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,42.0,43.0,72.0,1
30020,4,14,8,0,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.0,28.0,35.0,1
30034,15,7,67,9,7,1,0,4,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0,113.0,113.0,327.0,1
30051,6,13,12,5,5,0,2,5,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,51.0,56.0,86.0,1
30065,73,189,37,431,36,77,24,6,14.0,7,5,1,1,3,2,6,4,1,0,1,3,4,1,0,1,1,0,0,0,0.0,928.0,928.0,3059.0,5
30079,0,5,23,2,2,1,0,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,40.0,44.0,75.0,1
30096,23,47,66,15,15,3,7,4,0.0,3,0,3,4,2,2,0,5,0,0,3,0,2,0,0,0,0,1,0,0,0.0,205.0,205.0,775.0,1
30106,20,48,15,37,13,6,4,1,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,149.0,155.0,289.0,1
