id,ГЕРБ-СДС,ПП/ДБ,ВЪЗР,ДПС-Пеев,БСП,ИТН,ДПС-Доган,МЕЧ,ВЕЛИЧИЕ,не подкрепям никого,СИНЯ БЪЛГАРИЯ,БВ,РУСОФИЛИ ЗА БГ,ПРЯКА ДЕМОКРАЦИЯ,ГЛАС НАРОДЕН,"РБ, ССД и ЗС",ЗЕЛЕНИТЕ,АТАКА,МОЯ СТРАНА БЪЛГАРИЯ,НП ИСИ,ПРАВОТО,БНС-НД,Чавдар Попов (нез.),КОЙ,ДОСТ,Булгари,БСДД,СПБП,БТР,БРИГАДА,невалидни,total_valid,total,eligible_voters,n_stations
2470,31.0,2.0,4.0,1.0,6.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,52.0,52.0,82,1
2484,12.0,2.0,1.0,1.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.0,29.0,25,1
2508,740.0,294.0,558.0,188.0,243.0,201.0,162.0,131.0,172.0,96.0,13.0,11.0,9.0,8.0,11.0,2.0,2.0,8.0,3.0,6.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,2.0,1.0,46,2875.0,2921.0,10661,16
2511,180.0,17.0,38.0,2.0,10.0,22.0,1.0,8.0,7.0,26.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,323.0,329.0,589,1
2542,8.0,4.0,3.0,4.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31.0,32.0,30,1
2587,75.0,3.0,11.0,2.0,15.0,9.0,4.0,14.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,147.0,158.0,944,1
2590,189.0,7.0,26.0,27.0,18.0,10.0,1.0,18.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,310.0,320.0,926,2
2600,41.0,7.0,16.0,23.0,92.0,3.0,0.0,4.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,205.0,211.0,467,1
2614,7.0,5.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.0,26.0,39,1
2628,2.0,0.0,1.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,16.0,19,1
2659,1696.0,869.0,596.0,74.0,281.0,277.0,42.0,171.0,184.0,229.0,81.0,19.0,14.0,13.0,19.0,5.0,11.0,3.0,4.0,11.0,7.0,4.0,0.0,7.0,20.0,1.0,3.0,0.0,1.0,1.0,44,4643.0,4687.0,9803,17
2662,25.0,9.0,20.0,0.0,7.0,8.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,85.0,87.0,119,1
2676,1604.0,435.0,419.0,135.0,268.0,204.0,11.0,131.0,96.0,154.0,12.0,22.0,16.0,9.0,9.0,8.0,3.0,5.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,2.0,62,3563.0,3625.0,7818,13
2693,483.0,87.0,106.0,626.0,43.0,51.0,3.0,18.0,17.0,16.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,16,1465.0,1481.0,2225,3
2703,23.0,12.0,19.0,2.0,19.0,3.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,91.0,92.0,149,1
2717,51.0,23.0,46.0,4.0,31.0,20.0,0.0,6.0,11.0,13.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,213.0,217.0,542,1
2720,219.0,113.0,129.0,5.0,120.0,86.0,7.0,58.0,40.0,21.0,1.0,6.0,6.0,2.0,3.0,9.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,20,836.0,856.0,2868,5
2734,33.0,6.0,13.0,60.0,8.0,5.0,122.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,257.0,276.0,1297,2
2748,21.0,14.0,13.0,3.0,9.0,13.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,84.0,86.0,213,1
2751,3.0,0.0,1.0,5.0,1.0,1.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,107.0,107.0,254,1
2765,5.0,1.0,6.0,2.0,20.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,48.0,50.0,173,1
2779,374.0,85.0,40.0,26.0,4.0,18.0,19.0,3.0,6.0,5.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,587.0,596.0,1423,2
2782,13.0,2.0,3.0,18.0,5.0,1.0,11.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58.0,58.0,109,1
2796,100.0,49.0,84.0,6.0,25.0,51.0,1.0,33.0,31.0,10.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,403.0,405.0,1128,2
2810,98.0,11.0,17.0,49.0,12.0,15.0,20.0,25.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,24,266.0,290.0,944,2
2823,17.0,2.0,8.0,61.0,20.0,2.0,14.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,137.0,139.0,657,1
2837,254.0,110.0,164.0,48.0,93.0,57.0,22.0,69.0,20.0,37.0,2.0,4.0,6.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,19,900.0,919.0,2460,6
2854,18.0,6.0,2.0,101.0,8.0,1.0,48.0,22.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,8,217.0,225.0,461,1
2868,24.0,5.0,22.0,55.0,10.0,4.0,53.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4,194.0,198.0,517,1
2871,48.0,4.0,33.0,71.0,15.0,8.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8,194.0,202.0,586,1
2885,62.0,32.0,8.0,10.0,8.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,147.0,160.0,707,1
2899,11.0,1.0,13.0,14.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,48.0,49.0,118,1
2909,31.0,1.0,5.0,7.0,17.0,8.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,75.0,78.0,112,1
2912,22.0,6.0,5.0,5.0,21.0,4.0,24.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,101.0,107.0,246,1
2935,185.0,16.0,34.0,10.0,22.0,21.0,21.0,25.0,11.0,12.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,366.0,381.0,791,1
2957,20.0,1.0,15.0,116.0,14.0,8.0,9.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,196.0,203.0,360,1
2960,374.0,75.0,56.0,22.0,57.0,22.0,0.0,1.0,10.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,634.0,641.0,1315,2
2974,52.0,13.0,13.0,1.0,9.0,14.0,5.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,122.0,126.0,254,1
2988,6.0,1.0,1.0,8.0,10.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,31.0,33.0,75,1
2991,2.0,0.0,2.0,24.0,1.0,0.0,152.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,183.0,184.0,585,1
3006,4.0,1.0,1.0,32.0,2.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,109.0,111.0,447,1
3017,18.0,0.0,1.0,8.0,2.0,1.0,63.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,97.0,97.0,160,1
3023,8.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,22.0,24.0,36,1
3037,20.0,5.0,7.0,267.0,4.0,3.0,46.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,367.0,380.0,828,1
3040,5.0,2.0,3.0,2.0,13.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33.0,33.0,44,1
3054,100.0,9.0,4.0,32.0,9.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,169.0,172.0,288,2
3068,115.0,14.0,16.0,5.0,15.0,6.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,187.0,192.0,493,1
3085,24.0,7.0,19.0,40.0,18.0,11.0,1.0,7.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,141.0,149.0,582,1
3099,14.0,2.0,9.0,1.0,5.0,1.0,0.0,5.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,52.0,94,1
3109,30.0,6.0,18.0,0.0,21.0,13.0,1.0,3.0,10.0,14.0,0.0,0.0,2.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,137.0,139.0,410,1
3112,38.0,5.0,17.0,20.0,15.0,2.0,20.0,3.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,136.0,139.0,286,1
3143,82.0,15.0,21.0,19.0,15.0,20.0,6.0,8.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,8,196.0,204.0,931,2
3157,4.0,4.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17.0,19.0,35,1
3174,74.0,2.0,3.0,5.0,5.0,7.0,7.0,7.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,119.0,130.0,265,1
3188,1.0,1.0,0.0,29.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.0,34.0,47,1
3191,35.0,3.0,11.0,55.0,8.0,2.0,71.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,202.0,203.0,246,1
3201,79.0,2.0,3.0,44.0,9.0,3.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,149.0,154.0,235,1
3215,310.0,7.0,13.0,46.0,18.0,9.0,43.0,5.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,464.0,474.0,1727,2
3229,51.0,18.0,81.0,21.0,54.0,32.0,2.0,14.0,10.0,11.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,302.0,307.0,847,2
3258,2.0,1.0,1.0,1.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31.0,31.0,76,1
3263,3.0,1.0,3.0,15.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.0,28.0,47,1
3280,50.0,27.0,16.0,49.0,18.0,9.0,0.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,187.0,192.0,357,1
3294,220.0,26.0,23.0,60.0,22.0,18.0,1.0,29.0,10.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,418.0,422.0,977,2
3304,207.0,149.0,142.0,6.0,49.0,75.0,6.0,42.0,60.0,35.0,20.0,1.0,2.0,7.0,6.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9,817.0,826.0,1876,3
3318,16.0,4.0,3.0,67.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,103.0,110.0,268,1
3321,6.0,3.0,1.0,8.0,11.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0,38.0,64,1
3366,284.0,182.0,410.0,53.0,334.0,262.0,60.0,115.0,117.0,98.0,6.0,5.0,9.0,2.0,4.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,22.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,33,1984.0,2017.0,6452,11
3373,17.0,3.0,0.0,91.0,15.0,3.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,138.0,143.0,300,1
3383,4.0,1.0,4.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.0,25.0,38,1
3397,55.0,3.0,5.0,6.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,78.0,82.0,133,1
3407,8.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,19.0,37,1
3410,5.0,1.0,0.0,59.0,1.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,203.0,210.0,802,1
3438,42.0,7.0,22.0,43.0,10.0,9.0,12.0,5.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,164.0,165.0,539,1
3441,103.0,16.0,25.0,4.0,17.0,6.0,1.0,3.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,189.0,190.0,438,1
3455,7.0,3.0,6.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.0,23.0,19,1
3469,47.0,6.0,14.0,2.0,10.0,5.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,95.0,98.0,169,1
3472,63.0,7.0,1.0,27.0,2.0,0.0,112.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,221.0,222.0,679,1
3486,80.0,17.0,41.0,3.0,17.0,21.0,0.0,12.0,8.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,214.0,216.0,479,2
3499,10.0,1.0,2.0,190.0,0.0,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,274.0,285.0,755,1
3504,237.0,31.0,68.0,872.0,157.0,13.0,116.0,30.0,11.0,21.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,51,1569.0,1620.0,2898,6
3513,6.0,7.0,12.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.0,36.0,46,1
3527,60.0,13.0,25.0,0.0,24.0,11.0,1.0,6.0,11.0,1.0,0.0,0.0,1.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,169.0,172.0,415,1
3530,13.0,3.0,6.0,20.0,2.0,4.0,4.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,64.0,68.0,167,1
3544,102.0,3.0,14.0,3.0,11.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5,150.0,155.0,219,1
3558,8.0,2.0,10.0,0.0,8.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.0,40.0,106,1
3561,13.0,1.0,2.0,209.0,1.0,1.0,21.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,253.0,256.0,445,1
3575,37.0,31.0,12.0,33.0,17.0,24.0,439.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18,625.0,643.0,1639,2
3589,8.0,7.0,10.0,2.0,21.0,3.0,0.0,11.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,74.0,75.0,194,1
3592,359.0,99.0,199.0,62.0,170.0,41.0,4.0,121.0,47.0,45.0,5.0,1.0,1.0,4.0,2.0,18.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,2.0,20,1199.0,1219.0,3283,4
3602,33.0,6.0,11.0,169.0,14.0,6.0,177.0,5.0,23.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8,460.0,468.0,1333,2
3616,277.0,140.0,195.0,644.0,122.0,84.0,8.0,45.0,49.0,60.0,23.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,50,1669.0,1719.0,4353,8
3620,174.0,54.0,121.0,2.0,49.0,43.0,3.0,66.0,38.0,21.0,2.0,2.0,7.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,7,594.0,601.0,3020,5
3633,11.0,2.0,10.0,1.0,41.0,3.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80.0,80.0,114,1
3647,8.0,2.0,12.0,153.0,5.0,0.0,5.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22,197.0,219.0,958,1
3664,62.0,59.0,27.0,22.0,21.0,11.0,0.0,17.0,3.0,6.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3,239.0,242.0,11923,1
3678,137.0,7.0,16.0,63.0,9.0,3.0,1.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,248.0,264.0,575,1
3681,7.0,0.0,1.0,93.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,113.0,115.0,308,1
3695,24.0,7.0,9.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,52.0,53.0,82,1
3705,27.0,8.0,5.0,60.0,11.0,10.0,1.0,5.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,139.0,142.0,453,1
