id,ГЕРБ-СДС,ИТН,БСП,ДПС,ДБ,МУТРИ ВЪН!,ВМРО,БНО,ВОЛЯ И НФСБ,ВЪЗР,не подкрепям никого,РЕПУБЛИКАНЦИ ЗА БГ,ДНК,АТАКА,АБВ,ВЪЗРАЖДАНЕ НА ОТЕЧЕСТВОТО,КОД,ГЛАС НАРОДЕН,Партия на ЗЕЛЕНИТЕ,"НИЕ, ГРАЖДАНИТЕ ",БПЛ,МИР,ЗАЕДНО,ОБЩЕСТВО,БСДД,ПРЯКА ДЕМОКРАЦИЯ,БНС,Граждани от Протеста,ПРАВОТО,БОГ,НАЦИЯ,независими,невалидни,total_valid,total,eligible_voters,n_stations
3294,235,90,58,3,22,19,93,24,7,1,2,5,2,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0.0,21,572.0,593.0,988,2
3304,245,191,138,1,97,132,26,40,46,38,24,2,10,3,4,3,7,2,0,5,1,0,0,3,1,0,3,0,0,1,0,0.0,6,1023.0,1029.0,1720,3
3318,46,8,23,11,1,3,0,0,6,1,1,6,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0.0,5,112.0,117.0,297,1
3321,10,4,15,12,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,47.0,48.0,72,1
3366,450,873,813,60,178,391,123,92,37,60,56,24,29,18,81,14,3,7,2,4,2,3,7,2,4,7,3,2,5,0,2,0.0,71,3352.0,3423.0,6760,12
3373,76,11,14,93,2,4,0,0,3,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0,7,210.0,217.0,302,1
3383,0,4,8,1,0,1,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2,30.0,32.0,32,1
3397,35,2,23,5,0,3,4,2,12,1,1,9,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,103.0,108.0,166,1
3407,8,5,7,0,1,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,27.0,28.0,58,1
3410,14,2,1,154,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,175.0,176.0,850,1
3438,44,56,66,52,4,6,19,7,5,5,1,1,4,0,0,0,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0.0,8,276.0,284.0,578,1
3441,83,49,51,0,2,5,50,14,6,3,1,12,0,0,1,6,0,0,0,14,1,0,0,0,0,0,2,0,1,0,0,0.0,3,301.0,304.0,457,1
3455,5,1,9,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,21.0,21.0,27,1
3469,65,16,25,11,1,4,1,4,3,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,140.0,141.0,187,1
3472,96,4,2,127,6,6,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,246.0,250.0,678,1
3486,107,60,50,12,18,15,10,10,5,4,5,2,3,3,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,310.0,317.0,507,2
3499,23,0,3,183,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,20,215.0,235.0,731,1
3504,424,109,232,640,27,25,17,8,12,4,8,2,2,2,4,3,4,3,0,0,1,2,0,1,0,2,0,0,1,0,0,0.0,68,1533.0,1601.0,2767,5
3513,2,2,4,1,4,3,3,0,2,5,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,32.0,33.0,52,1
3527,89,54,50,1,5,9,21,6,6,1,2,2,0,1,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0.0,7,255.0,262.0,467,1
3530,18,20,12,15,1,9,0,1,12,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,6,92.0,98.0,189,1
3544,109,15,25,0,2,1,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4,162.0,166.0,214,1
3558,16,11,10,1,1,4,3,2,3,1,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,59.0,61.0,112,1
3561,225,8,2,106,0,0,0,2,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,350.0,350.0,458,1
3575,105,53,58,422,16,11,2,1,9,2,15,2,0,0,1,0,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0.0,42,703.0,745.0,1696,3
3589,22,8,48,4,6,2,2,5,24,1,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,128.0,132.0,229,1
3592,703,312,428,1,77,86,40,44,28,31,16,7,13,16,3,30,1,0,0,1,0,1,7,2,0,0,2,0,0,1,0,0.0,43,1850.0,1893.0,3395,5
3602,102,28,40,332,1,7,9,11,16,5,14,0,0,1,2,1,1,2,2,0,1,0,0,0,0,0,0,2,0,0,0,0.0,23,577.0,600.0,1362,2
3616,409,279,561,354,99,53,82,26,23,20,22,42,12,8,13,4,9,3,0,2,0,2,5,1,1,0,1,1,1,1,0,0.0,61,2034.0,2095.0,4531,9
3620,260,289,261,11,30,48,13,54,24,33,6,46,10,5,2,7,1,0,2,1,1,1,0,3,2,0,2,3,0,0,0,0.0,42,1115.0,1157.0,3128,5
3633,27,6,23,1,0,3,2,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,70.0,70.0,107,1
3647,17,11,55,122,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,25,213.0,238.0,923,1
3664,111,61,40,7,20,5,13,5,5,3,2,5,0,3,0,0,2,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0.0,3,288.0,291.0,291,1
3678,62,30,30,102,2,4,0,3,11,2,1,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,15,255.0,270.0,599,1
3681,19,2,4,97,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,5,126.0,131.0,334,1
3695,34,2,14,1,0,4,4,0,2,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,67.0,67.0,86,1
3705,33,43,48,1,6,8,44,7,1,1,7,3,0,2,1,0,1,0,1,2,0,1,1,1,0,1,1,0,0,0,0,0.0,5,214.0,219.0,458,1
3719,734,875,362,49,117,118,375,100,176,64,43,87,7,18,7,5,8,6,20,3,0,0,2,7,5,5,5,3,6,4,0,0.0,121,3211.0,3332.0,6490,11
3722,108,10,31,22,2,8,2,1,8,3,0,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,207.0,212.0,322,1
3736,153,30,29,51,0,6,7,3,2,2,0,6,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0.0,11,297.0,308.0,308,1
3745,47,27,40,4,5,14,9,9,5,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,9,167.0,176.0,346,1
3767,52,13,53,0,7,1,8,4,2,1,0,0,2,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0,4,148.0,152.0,267,1
3798,110,108,40,4,23,13,15,8,12,4,2,1,0,1,1,4,1,3,1,1,0,0,0,0,0,2,0,0,0,3,0,0.0,11,357.0,368.0,681,1
3808,21,5,9,0,2,2,1,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,46.0,49.0,82,1
3811,101,48,34,66,6,10,13,6,8,4,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,12,303.0,315.0,487,1
3825,340,63,70,264,11,8,1,9,0,4,10,54,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.0,41,839.0,880.0,3999,4
3839,133,118,50,22,40,30,14,26,14,19,10,0,2,6,2,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,15,496.0,511.0,1105,2
3842,15,1,16,0,3,3,1,1,3,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,50.0,52.0,89,1
3856,9,10,6,1,0,1,12,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,47.0,55.0,91,1
3860,28,3,19,261,5,5,0,1,2,0,3,59,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,389.0,396.0,1785,2
3914,32,14,26,11,3,6,1,1,8,2,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,5,113.0,118.0,231,1
3928,1848,790,790,951,146,213,123,200,73,82,61,248,25,25,33,9,12,6,4,11,100,2,2,4,22,4,3,4,3,2,0,0.0,194,5796.0,5990.0,12124,24
3931,10,8,26,4,1,1,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,56.0,58.0,93,1
3959,27,9,3,0,0,4,2,0,2,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,60.0,60.0,90,1
3962,17,13,15,1,1,4,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,3,68.0,71.0,126,1
3976,97,17,12,72,1,1,1,7,1,0,0,5,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,12,219.0,231.0,628,1
3993,25,62,34,8,3,6,6,6,18,7,0,1,0,0,0,4,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,14,185.0,199.0,463,1
4008,15,0,5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,100.0,106.0,156,2
4039,12,3,13,3,0,8,0,1,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,53.0,53.0,141,1
4056,16,1,8,282,0,6,1,0,2,0,4,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,13,326.0,339.0,680,1
4114,26,5,16,2,2,8,2,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2,69.0,71.0,118,1
4128,268,29,41,1,9,4,1,9,8,4,5,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,18,426.0,444.0,639,1
4131,95,21,25,387,4,3,1,2,7,0,7,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,3,0,2,0,0.0,29,562.0,591.0,1559,3
4145,77,0,4,51,0,2,0,1,1,0,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0.0,13,145.0,158.0,398,1
4159,40,4,18,15,4,0,0,0,2,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,89.0,95.0,156,1
4162,17,14,21,6,0,1,1,0,3,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,8,69.0,77.0,198,1
4176,19,4,8,0,2,0,4,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,46.0,49.0,75,1
4193,23,1,3,24,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,54.0,57.0,308,1
4203,23,2,5,13,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,49.0,51.0,87,1
4217,13,3,7,1,0,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2,36.0,38.0,566,1
4220,179,117,143,19,20,21,44,27,11,12,12,5,7,6,0,5,0,0,3,2,2,0,1,0,2,0,1,0,1,0,0,0.0,27,640.0,667.0,1331,2
4234,591,352,188,10,442,136,87,145,30,61,57,8,21,17,9,4,10,7,5,5,0,2,0,3,3,5,1,2,1,1,1,0.0,29,2204.0,2233.0,4147,5
4248,1,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20.0,20.0,154,1
4251,313,37,25,35,6,19,0,7,5,6,1,2,0,3,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,8,465.0,473.0,533,1
4265,18,3,8,1,0,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,39.0,42.0,113,1
4279,11162,6243,4057,1597,3144,1352,1260,758,637,528,430,595,115,103,108,102,56,41,110,17,41,77,23,30,39,46,25,17,31,6,4,17.0,624,32771.0,33395.0,64352,121
4282,82,25,20,3,0,2,8,1,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,3,156.0,159.0,339,1
4296,49,23,41,47,25,8,4,4,4,5,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0.0,3,220.0,223.0,443,1
4314,35,26,31,23,5,3,3,3,27,1,0,4,0,1,0,1,6,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,7,172.0,179.0,330,1
4337,119,39,52,18,5,7,8,6,12,13,2,0,0,3,0,0,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0.0,13,292.0,305.0,578,1
4340,14,0,8,0,0,1,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,29.0,31.0,50,1
4354,15,18,16,0,2,2,6,1,3,2,0,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,73.0,75.0,129,1
4368,26,5,21,3,1,4,1,1,2,1,0,4,0,5,1,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0.0,3,82.0,85.0,142,1
4371,5,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,11.0,12.0,12,1
4399,156,9,11,64,0,8,0,0,0,0,0,10,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1.0,11,266.0,277.0,653,1
4409,7,2,7,67,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,86.0,93.0,374,1
4412,13,4,6,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,28.0,28.0,35,1
4426,123,34,28,2,15,21,129,6,7,11,6,0,1,1,0,1,3,1,1,1,2,1,0,0,0,1,1,0,0,0,0,0.0,5,396.0,401.0,606,1
4430,73,2,13,26,0,0,0,0,6,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3,125.0,128.0,274,1
4443,17,6,13,0,1,4,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,49.0,53.0,69,1
4457,230,48,51,48,2,7,7,0,30,4,1,4,1,2,0,0,1,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0.0,42,445.0,487.0,1032,2
4460,19,3,5,1,5,0,1,0,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,43.0,43.0,68,1
4491,7,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15.0,15.0,25,1
4501,580,392,478,57,40,140,36,46,44,27,44,228,12,15,5,13,8,2,4,3,2,2,1,2,2,2,3,0,1,3,0,0.0,47,2192.0,2239.0,4666,11
4515,27,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,36.0,37.0,117,1
4529,17,5,12,1,1,2,3,0,2,0,0,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,50.0,50.0,61,1
4532,112,108,87,17,10,34,12,8,66,4,13,21,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,7,498.0,505.0,1006,2
4546,5,4,6,14,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,34.0,36.0,73,1
4555,50,23,14,19,5,10,8,6,3,4,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0,0,149.0,149.0,274,1
4563,77,61,93,2,11,14,10,8,25,11,3,6,6,5,1,4,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0.0,9,341.0,350.0,775,1
4580,12,11,53,4,2,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,90.0,92.0,149,1
4594,29,26,76,3,0,3,1,1,14,1,0,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,11,162.0,173.0,470,1
4604,17,5,4,0,5,1,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,42.0,43.0,54,1
4618,152,26,33,1,8,4,1,3,7,1,0,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0.0,9,250.0,259.0,375,1
4621,31,5,7,0,0,1,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,51.0,51.0,64,1
4635,57,9,21,1,5,6,7,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0.0,6,125.0,131.0,255,1
4666,23,5,6,219,22,1,0,0,4,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11,286.0,297.0,612,2
4670,26,7,14,217,0,0,5,3,1,2,2,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0.0,5,284.0,289.0,574,1
4683,47,10,8,1,3,3,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,80.0,82.0,96,1
4707,36,5,15,235,0,0,3,0,1,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,305.0,305.0,382,1
4724,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2,9.0,11.0,26,1
4738,162,157,99,25,25,33,13,13,18,27,10,2,5,2,6,8,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,24,609.0,633.0,1204,2
4741,6,0,0,154,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,167.0,168.0,440,2
4755,5,0,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,26.0,26.0,32,1
4772,22,4,10,1,1,5,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,50.0,51.0,63,1
4786,7,3,8,0,1,1,0,0,1,0,0,2,2,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,33.0,33.0,54,1
4796,75,19,14,2,10,13,12,3,5,4,5,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,169.0,171.0,362,1
4801,17,10,5,29,4,2,0,0,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,75.0,76.0,147,1
4813,34,7,13,3,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1,66.0,67.0,100,1
4827,138,43,40,16,8,11,6,11,5,3,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16,287.0,303.0,489,1
4830,127,50,30,1,26,4,5,4,5,4,3,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.0,1,267.0,268.0,428,1
4844,66,5,21,1,1,3,0,1,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,104.0,109.0,193,1
4892,24,6,7,0,4,3,3,1,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,57.0,58.0,79,1
4916,86,3,8,146,1,0,2,0,1,0,5,29,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,9,284.0,293.0,957,1
4947,21,15,18,8,3,5,0,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,5,80.0,85.0,85,1
4950,29,9,10,1,2,0,1,1,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,2,61.0,63.0,85,1
4981,27,9,18,1,4,5,3,6,3,1,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,3,83.0,86.0,117,1
5009,13,9,4,2,0,2,3,4,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,43.0,43.0,76,1
5013,97,61,86,52,5,5,4,1,7,4,2,10,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,25,341.0,366.0,803,1
5027,656,421,398,13,260,105,69,117,27,58,48,21,21,19,16,7,9,10,2,7,3,2,2,3,2,5,2,2,3,3,1,0.0,49,2312.0,2361.0,4241,6
5030,6,1,5,142,0,3,0,0,2,0,1,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5,183.0,188.0,320,1
5044,4,7,24,0,1,3,1,0,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,50.0,50.0,84,1
5058,20,4,17,151,2,1,0,0,1,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,202.0,210.0,371,2
5061,17,12,40,180,6,2,2,0,6,1,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,273.0,282.0,1094,1
5075,4,0,5,136,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,4,151.0,155.0,434,1
5089,12,0,13,86,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3,114.0,117.0,324,1
5092,12,6,5,1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,4,30.0,34.0,48,1
5102,253,38,75,19,3,4,16,0,7,4,5,8,1,1,0,0,0,0,11,0,0,0,0,2,1,0,0,0,0,0,0,0.0,54,448.0,502.0,1032,2
5124,209,1,5,152,0,2,1,0,1,0,0,0,0,1,0,0,1,2,1,1,0,0,0,1,1,1,0,0,1,0,0,0.0,22,381.0,403.0,949,1
5133,44,5,20,13,2,5,2,1,4,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12,105.0,117.0,295,1
5147,23,3,17,2,3,3,4,0,2,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2,62.0,64.0,78,1
5150,39,7,11,0,4,8,3,0,2,2,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,83.0,83.0,117,1
5164,14,1,0,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,23.0,23.0,57,1
5195,107,19,33,7,6,7,3,2,1,0,3,0,2,3,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0.0,3,198.0,201.0,329,1
5205,20,1,10,153,2,1,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,202.0,211.0,1674,2
5236,195,77,86,84,12,11,10,11,12,11,4,198,1,4,3,4,1,3,1,2,1,3,2,0,0,0,0,0,1,0,0,0.0,17,737.0,754.0,1310,3
5253,21,10,10,1,0,1,3,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,6,57.0,63.0,89,1
5270,31,35,34,1,1,8,4,1,6,2,3,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0.0,8,133.0,141.0,264,1
5284,76,32,550,6,3,9,3,6,9,6,2,1,0,2,0,0,2,0,1,13,1,0,0,0,1,0,0,1,0,0,0,0.0,23,724.0,747.0,1039,3
5298,20,7,36,5,2,1,13,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5,92.0,97.0,313,1
5308,33,8,63,0,2,12,1,2,8,1,3,2,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,3,141.0,144.0,239,1
5311,61,4,4,14,2,6,7,0,7,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,110.0,113.0,153,1
5325,9,0,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,70.0,75.0,273,1
5339,87,111,320,0,2,16,5,13,15,3,3,7,1,1,1,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,1,0.0,29,592.0,621.0,2200,3
5342,14,0,2,20,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,41.0,42.0,381,1
5356,48,33,52,1,3,48,0,2,6,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0.0,8,203.0,211.0,570,1
5365,6,5,3,140,4,2,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,165.0,165.0,194,1
5390,15,5,9,0,4,0,6,0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,45.0,48.0,67,1
5400,33,4,10,1,6,8,3,2,6,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,77.0,79.0,128,1
5414,2,2,1,3,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,13.0,14.0,31,1
5428,34,5,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,47.0,49.0,94,1
5431,57,39,27,1,16,13,8,1,4,10,4,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,3,185.0,188.0,253,1
5445,192,42,30,117,3,13,4,6,4,3,5,11,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.0,15,435.0,450.0,678,1
