person,personLabel,personDescription,dateOfBirth,placeOfBirth,placeOfBirthLabel,placeOfBirthLocation,dateOfDeath,placeOfDeath,placeOfDeathLabel,placeOfDeathLocation
http://www.wikidata.org/entity/Q12287208,Мише Анчев,,1879-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1925-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12287210,Мише Развигоров,български революционер,1873-10-28,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1907-03-21,http://www.wikidata.org/entity/Q221,Северна Македония,Point(21.716667 41.65)
http://www.wikidata.org/entity/Q12287214,Михаил Наутлиев,български революционер,,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1924-07-12,http://www.wikidata.org/entity/Q2658960,Калиманци,Point(22.59 41.958055555)
http://www.wikidata.org/entity/Q12287691,Нанчо Витларов,,1901-11-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1930-11-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12288494,Никола Наумов,"български революционер, дипломат и журналист",1871-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1927-10-08,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12289776,Панайот Манов,,1867-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1931-11-03,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12289897,Панчо Михайлов (белетрист),,1896-06-20,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1965-02-17,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12289898,Панчо Михайлов,"български офицер, фолклорист и революционер, войвода на ВМРО",1891-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1925-06-15,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12289899,Панчо Накашев,,1881-07-15,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1962-09-26,http://www.wikidata.org/entity/Q30,САЩ,Point(-98.5795 39.828175)
http://www.wikidata.org/entity/Q12289902,Панчо Тошев,,1894-07-12,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1942-08-22,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12289903,Панчо Тодоров,,1893-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1933-03-26,http://www.wikidata.org/entity/Q186254,Хасково,Point(25.55556 41.93465)
http://www.wikidata.org/entity/Q12290422,Петър Джидров,,1876-05-20,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1952-01-03,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12290446,Петър Завоев,,1880-06-20,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1969-02-19,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12293780,Симеон Хаджикимов,,1877-08-15,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1955-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12293931,Славе Иванов,,1888-12-14,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1948-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12294567,Спиридон Михайлов,,1878-12-07,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1925-04-16,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12295564,Стоян Мишев,,1882-03-22,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1924-12-30,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333)
http://www.wikidata.org/entity/Q12295669,Страхил Развигоров,,1897-10-10,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1948-01-01,http://www.wikidata.org/entity/Q2012227,Област Пазарджик,Point(24.25 42.083333333)
http://www.wikidata.org/entity/Q12295856,Сърбо Ивановски,,1928-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),2014-03-12,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12296460,Тодор Арсов,,1919-09-12,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1943-05-21,http://www.wikidata.org/entity/Q928405,Виница,Point(22.509166666 41.882777777)
http://www.wikidata.org/entity/Q12296530,Тодор Лазаров,,1869-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1912-09-29,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12297665,Фируз Демир,,1923-10-16,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1988-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12298270,Христо Гюрков,,1868-03-02,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1959-03-28,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12298382,Христо Настев,,1876-04-06,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1962-06-20,http://www.wikidata.org/entity/Q6506,Варна,Point(27.91108 43.211375)
http://www.wikidata.org/entity/Q12298421,Христо Коцев,"български учител и революционер, виден деец на десницата на ВМОРО, член на ЦК на ВМОРО",1869-01-05,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1933-04-30,http://www.wikidata.org/entity/Q6506,Варна,Point(27.91108 43.211375)
http://www.wikidata.org/entity/Q12298529,Христо Чемков,,1875-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1898-05-24,http://www.wikidata.org/entity/Q157032,Прилеп,Point(21.554166666 41.346388888)
http://www.wikidata.org/entity/Q12299414,Шукри Рамо,,1918-11-28,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1988-11-18,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q19204261,Тодор Пиперевски,,1877-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1942-09-10,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q19204531,Наум Момчеджиков,,1908-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1984-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q19204968,Серафим Григоров,,1910-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1931-01-01,http://www.wikidata.org/entity/Q170415,Стара Загора,Point(25.634595 42.425668)
http://www.wikidata.org/entity/Q19803328,Иван Шандаров,,1861-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1900-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q19838689,Коста Вангелов,,1875-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1932-01-01,http://www.wikidata.org/entity/Q144973,Q144973,Point(19.828888888 45.003055555)
http://www.wikidata.org/entity/Q20499522,Константин Живков,български офицер,1870-08-02,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1950-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q23309928,Ратка Чоревска,,1925-02-25,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),2016-01-07,http://www.wikidata.org/entity/Q157246,Битоля,Point(21.334722222 41.031944444)
http://www.wikidata.org/entity/Q24557475,Панчо Кюлюмов,,1874-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1930-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q33133924,Диаманди Николов,,1867-08-09,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1942-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q50881875,Екатерина Ципушева,българска учителка и революционерка,1879-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1967-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q50928200,Кира Димитрова,,1892-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1982-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q51992250,Виктория Възвъзова,,1894-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1978-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q55792229,Добри Манасиев,,1874-08-02,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1947-01-01,http://www.wikidata.org/entity/Q189305,Кюстендил,Point(22.687015 42.279668)
http://www.wikidata.org/entity/Q58480892,Тодор Станчев,български офицер,,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1915-10-30,http://www.wikidata.org/entity/Q2603922,Градско,Point(21.942777777 41.5775)
http://www.wikidata.org/entity/Q58480992,Александър Ставрев,български офицер,,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1913-07-16,http://www.wikidata.org/entity/Q929605,Разлог,Point(23.468033 41.886515)
http://www.wikidata.org/entity/Q58481407,Панче Гюрков,български печатар,1894-04-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1944-01-04,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q61268360,Трайко Константинов,протестантски пастор,1848-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1919-04-29,http://www.wikidata.org/entity/Q30,САЩ,Point(-98.5795 39.828175)
http://www.wikidata.org/entity/Q80572823,Спиро Константинов,,1887-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1936-01-01,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q99542889,Никола Северов,български революционер,1879-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1969-12-30,http://www.wikidata.org/entity/Q173277,Благоевград,Point(23.089722222 42.011944444)
http://www.wikidata.org/entity/Q100606405,Катарина Джидрова,българска революционерка,1878-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),,http://www.wikidata.org/entity/Q1290149,Федеративна народна република Югославия,Point(20.83333333 45.38333333)
http://www.wikidata.org/entity/Q100775360,Юрдан Варадински,български революционер,1879-01-01,http://www.wikidata.org/entity/Q147243,Щип,Point(22.191388888 41.735833333),1903-04-01,http://www.wikidata.org/entity/Q991318,Радовиш,Point(22.464444444 41.638055555)
http://www.wikidata.org/entity/Q12284202,Кръстьо Гермов,,1868-01-01,http://www.wikidata.org/entity/Q157032,Прилеп,Point(21.554166666 41.346388888),1962-12-17,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12285340,Любен Георгиевски,,1925-01-01,http://www.wikidata.org/entity/Q157032,Прилеп,Point(21.554166666 41.346388888),2009-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12286563,Методи Поповски,,1909-05-04,http://www.wikidata.org/entity/Q157032,Прилеп,Point(21.554166666 41.346388888),1987-01-02,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12286672,Милан Биолчев,,1876-01-01,http://www.wikidata.org/entity/Q157032,Прилеп,Point(21.554166666 41.346388888),1950-01-22,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12286674,Милан Грашев,български публицист и политик,1880-03-02,http://www.wikidata.org/entity/Q157032,Прилеп,Point(21.554166666 41.346388888),1924-05-26,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12286683,Милан Конев,български революционер,1880-04-21,http://www.wikidata.org/entity/Q157032,Прилеп,Point(21.554166666 41.346388888),1923-06-23,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
http://www.wikidata.org/entity/Q12286704,Миле Корубин,,1922-01-01,http://www.wikidata.org/entity/Q157032,Прилеп,Point(21.554166666 41.346388888),2000-01-01,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12286707,Миле Неделковски,,1935-07-25,http://www.wikidata.org/entity/Q157032,Прилеп,Point(21.554166666 41.346388888),2020-06-21,http://www.wikidata.org/entity/Q384,Скопие,Point(21.433333333 41.983333333)
http://www.wikidata.org/entity/Q12286938,Мирчо Кочов,,1865-04-08,http://www.wikidata.org/entity/Q157032,Прилеп,Point(21.554166666 41.346388888),1935-04-07,http://www.wikidata.org/entity/Q472,София,Point(23.321726 42.697886)
