id,ГЕРБ-СДС,ПП,ДПС,ВЪЗР,БСП,ДБ,БВ,ИТН,не подкрепям никого,ИЗПРАВИ СЕ,ВМРО,ДНК,КСБ,АТАКА,РВО,ГЛАС НАРОДЕН,БСДД,ЕВРОЛЕВИЦА,КТБ,КОД,МИР,ПД,НДЕ,НФСБ,БТР,НП ИСИ,БНС,ПРАВОТО,БНО,независими,невалидни,total_valid,total,eligible_voters,n_stations
40261,30,10,29,8,29,1,7,4,4.0,0,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0.0,4.0,129.0,133.0,311.0,1
40275,11,8,2,19,6,5,6,2,3.0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,67.0,68.0,162.0,1
40292,327,198,219,114,78,23,34,26,25.0,3,5,10,1,1,2,1,3,4,1,0,3,2,3,4,1,1,0,0,2,0.0,0.0,1091.0,1091.0,2789.0,3
40326,3,4,4,1,3,2,0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,25.0,26.0,48.0,1
40333,26,17,15,5,21,3,4,3,5.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0.0,12.0,107.0,119.0,266.0,1
40381,39,8,7,7,19,4,4,4,3.0,0,0,0,0,0,0,0,2,0,2,2,1,2,2,1,1,0,0,0,0,0.0,0.0,108.0,108.0,662.0,1
40395,23,5,46,3,2,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,80.0,85.0,181.0,1
40419,19,4,0,2,8,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,34.0,35.0,38.0,1
40422,437,319,619,155,215,152,58,72,74.0,13,11,4,2,2,3,2,14,9,4,4,6,1,12,0,2,2,1,0,2,0.0,5.0,2195.0,2200.0,7663.0,11
40436,105,67,1,32,35,17,7,8,21.0,1,2,3,1,0,1,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0.0,0.0,308.0,308.0,551.0,1
40441,69,13,8,3,14,5,3,1,11.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2,0.0,4.0,136.0,140.0,205.0,2
40453,3,1,160,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,164.0,167.0,192.0,1
40467,356,245,604,112,219,76,73,32,62.0,7,5,15,4,5,2,2,10,3,5,4,3,2,4,9,3,2,3,1,2,0.0,0.0,1870.0,1870.0,5796.0,9
40484,113,66,3,36,50,6,22,16,14.0,1,0,2,1,4,2,0,2,1,2,0,0,0,0,2,1,0,0,1,0,0.0,0.0,345.0,345.0,1314.0,2
40511,2,3,58,0,1,13,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,2.0,81.0,83.0,182.0,1
40525,316,142,40,43,66,46,25,64,43.0,7,14,1,3,1,3,1,2,1,0,1,1,1,1,0,1,0,0,0,0,0.0,0.0,823.0,823.0,2546.0,5
40539,122,37,6,23,24,4,12,23,7.0,2,10,1,1,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0.0,0.0,277.0,277.0,635.0,1
40573,12,16,1,5,22,0,0,2,0.0,2,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0.0,2.0,64.0,66.0,115.0,1
40590,68,26,1,24,13,8,7,10,4.0,5,0,2,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,3.0,7.0,176.0,183.0,311.0,1
40628,19,3,46,8,11,9,1,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,102.0,102.0,186.0,1
40645,33,13,41,12,22,2,2,0,4.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,132.0,132.0,348.0,1
40662,5,4,44,1,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,57.0,58.0,69.0,1
40676,2,3,24,0,2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,32.0,34.0,242.0,1
40693,10,9,27,2,10,1,2,3,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,71.0,74.0,109.0,1
40703,19,11,1,13,12,3,10,2,12.0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0.0,4.0,92.0,96.0,159.0,1
40717,178,110,1,61,47,18,13,29,14.0,11,0,2,15,4,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0.0,0.0,509.0,509.0,2114.0,3
40748,24,30,39,5,20,6,4,3,3.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,141.0,147.0,264.0,1
40751,23,5,2,1,1,1,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,37.0,38.0,42.0,1
40782,20,27,52,13,22,1,3,1,2.0,1,1,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,149.0,149.0,460.0,1
40806,14,4,3,0,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.0,25.0,33.0,33.0,1
40823,0,1,73,0,1,0,2,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,81.0,81.0,353.0,1
40837,27,14,2,7,35,4,1,1,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,5.0,95.0,100.0,139.0,1
40840,36,10,1,11,2,0,2,5,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,71.0,72.0,99.0,1
40868,80,30,119,18,16,3,5,12,6.0,8,1,0,2,0,1,1,2,1,1,0,1,2,1,1,0,0,1,0,1,0.0,0.0,313.0,313.0,980.0,1
40885,5,9,12,4,9,4,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,46.0,46.0,310.0,1
40899,15,2,116,2,1,1,1,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,143.0,143.0,335.0,1
40909,2563,2679,3173,1058,1174,609,409,355,616.0,63,34,38,33,19,24,13,37,21,24,17,18,15,18,18,11,9,12,8,3,0.0,33.0,13071.0,13104.0,50500.0,80
40912,205,98,2,14,66,13,18,13,10.0,3,30,0,0,0,0,0,1,0,2,1,0,0,2,1,0,0,0,0,0,0.0,0.0,479.0,479.0,1429.0,2
40926,7,5,1,2,6,1,3,1,1.0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,56.0,56.0,79.0,1
40939,34,21,1,17,19,5,12,10,21.0,5,1,0,0,1,1,0,1,0,0,1,0,0,0,3,0,1,0,0,1,0.0,0.0,155.0,155.0,708.0,1
40943,14,8,0,3,9,4,0,3,2.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,4.0,46.0,50.0,78.0,1
40974,19,11,2,16,5,5,4,2,3.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,70.0,71.0,100.0,1
40988,9,8,153,1,6,2,0,0,3.0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.0,185.0,192.0,687.0,2
41006,167,53,44,14,15,3,6,11,10.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,326.0,326.0,669.0,1
41010,147,59,4,43,32,14,15,14,16.0,1,1,1,1,2,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.0,0.0,359.0,359.0,776.0,1
41037,37,25,0,11,26,5,6,6,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,124.0,126.0,242.0,1
41054,3,3,24,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,33.0,34.0,92.0,1
41085,15,4,92,0,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,114.0,114.0,579.0,1
41099,6,0,27,0,3,4,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,41.0,42.0,89.0,1
41109,38,27,1,23,15,2,3,0,6.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2.0,120.0,122.0,239.0,1
41112,4558,2967,308,1351,1463,607,710,556,517.0,327,180,78,38,41,34,33,16,18,31,26,19,31,15,17,15,11,8,7,8,0.0,10.0,13990.0,14000.0,51511.0,65
41126,13,5,1,0,8,2,5,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,37.0,39.0,77.0,1
41136,213,5,206,2,16,2,7,3,0.0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,458.0,458.0,840.0,1
41143,359,209,33,120,142,37,81,47,37.0,4,7,1,15,4,5,3,5,4,2,2,3,4,4,1,1,1,2,1,2,0.0,0.0,1136.0,1136.0,3441.0,6
41157,11,2,22,2,2,5,1,7,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,54.0,55.0,130.0,1
41174,8,2,45,0,3,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,60.0,62.0,75.0,1
41188,42,2,39,3,5,0,0,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0.0,0.0,98.0,98.0,334.0,1
41191,10,6,0,1,4,1,4,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,27.0,27.0,30.0,1
41232,40,8,1,16,10,1,1,0,0.0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,80.0,81.0,189.0,1
41246,52,46,2,27,23,5,2,5,4.0,2,0,0,1,1,2,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0.0,0.0,177.0,177.0,594.0,1
41251,19,4,1,3,4,4,2,1,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.0,40.0,68.0,1
41263,70,32,8,8,80,25,7,5,6.0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,8.0,244.0,252.0,647.0,3
41277,5,1,6,1,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,17.0,19.0,44.0,1
43027,6,1,14,1,0,3,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,26.0,28.0,35.0,1
43030,2,1,1,1,2,1,0,1,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.0,18.0,30.0,1
43044,66,17,2,5,24,1,2,14,3.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,137.0,141.0,234.0,1
43058,176,48,19,18,39,8,2,8,7.0,1,0,0,1,1,1,1,4,0,0,0,0,0,1,1,0,0,0,0,1,0.0,0.0,337.0,337.0,1259.0,2
43092,16,3,4,3,4,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,36.0,37.0,75.0,1
43102,2,1,117,0,1,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,123.0,123.0,508.0,1
43116,31,10,0,6,5,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,53.0,54.0,70.0,1
43147,8,2,1,9,13,7,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,43.0,43.0,59.0,1
43150,16,4,1,1,3,2,3,2,1.0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,80.0,85.0,173.0,1
43178,6,1,48,0,1,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,58.0,58.0,54.0,1
43181,43,19,1,4,23,6,5,3,4.0,0,41,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,155.0,155.0,148.0,1
43195,10,8,1,3,7,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,32.0,33.0,48.0,1
43205,52,15,4,16,23,4,9,1,4.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0.0,4.0,136.0,140.0,293.0,1
43219,13,7,0,2,11,2,3,4,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,44.0,46.0,82.0,1
43222,61,19,0,13,10,0,2,4,2.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0.0,4.0,114.0,118.0,146.0,1
43236,628,448,282,313,408,120,72,119,78.0,23,11,6,8,12,16,2,14,5,4,5,3,5,5,4,5,1,0,2,3,0.0,5.0,2602.0,2607.0,9015.0,16
43243,37,38,0,21,26,4,10,8,4.0,1,83,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.0,0.0,238.0,238.0,547.0,1
43253,65,37,36,18,32,18,9,3,13.0,2,0,1,3,2,1,0,0,0,0,2,1,1,1,1,0,1,0,0,2,0.0,0.0,249.0,249.0,715.0,1
43267,11,1,0,1,1,2,0,1,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,19.0,21.0,26.0,1
43270,0,1,73,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.0,76.0,529.0,1
43284,24,13,0,14,32,1,4,7,4.0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,3.0,105.0,108.0,284.0,1
43298,86,20,2,7,19,5,6,1,5.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0.0,8.0,155.0,163.0,303.0,1
43311,21,20,7,9,13,5,13,4,6.0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,104.0,104.0,328.0,1
43325,173,32,1,18,57,8,8,8,5.0,3,0,0,1,0,3,0,0,3,2,1,1,2,2,0,1,0,2,1,0,0.0,0.0,332.0,332.0,832.0,1
43339,45,11,2,13,10,2,2,4,3.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3.0,96.0,99.0,188.0,1
43356,37,18,1,14,25,3,3,9,4.0,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0.0,120.0,120.0,324.0,1
43369,64,47,0,15,90,5,14,8,9.0,6,5,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0.0,0.0,271.0,271.0,622.0,1
43387,20,9,160,12,1,8,0,11,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,227.0,227.0,335.0,1
43390,12,4,4,3,1,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,28.0,29.0,59.0,1
43400,43,21,2,15,29,1,14,3,5.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,138.0,138.0,467.0,1
43414,11,1,8,0,1,2,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,26.0,26.0,34.0,1
43428,14,15,3,3,7,2,4,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,51.0,52.0,78.0,1
43431,7,4,32,11,19,3,1,3,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,4.0,83.0,87.0,281.0,1
43445,86,42,58,56,53,13,20,10,26.0,3,4,5,0,0,1,2,0,0,1,1,0,0,3,1,0,0,0,0,0,0.0,0.0,385.0,385.0,1350.0,2
43459,27,8,3,8,20,7,4,5,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,87.0,87.0,427.0,1
43462,51,26,1,18,25,1,5,3,1.0,1,0,0,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,140.0,140.0,598.0,1
43476,162,113,56,37,158,5,48,32,10.0,3,1,1,2,2,1,0,5,4,0,1,2,4,0,3,0,1,0,0,0,0.0,0.0,651.0,651.0,3255.0,5
43493,3,2,20,0,3,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,30.0,30.0,71.0,1
43517,192,76,102,36,30,5,4,16,12.0,3,18,1,3,0,1,0,1,2,2,1,3,0,0,1,0,1,1,0,1,0.0,0.0,512.0,512.0,1376.0,3
43520,28,6,6,4,33,2,2,3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,85.0,85.0,1911.0,2
43548,13,7,1,6,11,1,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42.0,42.0,53.0,1
43565,61,48,21,18,22,6,15,7,6.0,1,66,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.0,0.0,275.0,275.0,630.0,1
43579,19,10,1,6,25,4,0,4,0.0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,73.0,76.0,93.0,1
43582,12,5,108,4,3,0,3,9,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3.0,149.0,152.0,243.0,1
43596,2,2,126,0,4,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,136.0,136.0,527.0,1
43615,8,5,1,2,1,1,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,22.0,22.0,26.0,1
43623,34,21,1,6,24,3,4,0,2.0,2,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.0,6.0,103.0,109.0,165.0,1
43654,39,19,20,4,19,1,1,1,2.0,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,6.0,112.0,118.0,222.0,1
43668,8,5,4,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.0,21.0,24.0,35.0,1
43671,8,4,0,0,3,1,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.0,19.0,20.0,1
43685,27,21,109,14,20,3,0,4,3.0,0,1,2,1,1,1,0,2,1,0,0,0,0,1,1,0,0,0,0,2,0.0,7.0,214.0,221.0,976.0,2
43699,21,24,1,11,6,2,1,2,3.0,0,38,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,112.0,113.0,227.0,1
43709,12,6,1,3,15,0,1,2,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,43.0,43.0,116.0,1
43712,79,37,17,19,27,4,12,9,2.0,2,13,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0.0,0.0,227.0,227.0,1209.0,2
43726,1,0,47,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,50.0,44.0,1
43730,80,27,21,6,19,1,2,1,0.0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,166.0,166.0,236.0,1
43760,27,6,78,4,2,2,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,125.0,125.0,539.0,1
43774,37,17,50,7,13,1,3,10,4.0,6,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,153.0,156.0,512.0,2
43788,12,4,1,4,10,6,5,2,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,47.0,47.0,74.0,1
43829,69,51,32,14,27,4,11,13,9.0,1,1,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,238.0,238.0,563.0,1
43846,2,5,4,3,3,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,18.0,19.0,20.0,1
43880,30,3,186,0,1,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,222.0,222.0,449.0,1
43894,36,11,188,0,5,0,0,3,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,251.0,251.0,577.0,1
43904,105,25,71,23,57,8,9,13,9.0,1,4,1,4,0,1,0,5,4,0,2,5,0,2,0,0,0,0,0,1,0.0,0.0,350.0,350.0,1399.0,2
43918,50,16,1,3,15,3,2,2,2.0,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0.0,4.0,101.0,105.0,152.0,1
43921,18,17,1,3,12,2,1,1,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,4.0,60.0,64.0,104.0,1
43935,13,5,108,2,8,2,0,1,1.0,1,0,1,0,0,0,0,4,1,1,0,1,0,0,0,0,1,1,1,0,0.0,0.0,152.0,152.0,384.0,1
43949,5,1,137,0,2,0,0,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,148.0,148.0,436.0,1
43952,3271,2505,522,1175,1335,609,474,620,468.0,176,83,45,50,44,56,47,9,50,19,10,16,14,10,11,11,8,3,8,3,0.0,23.0,11652.0,11675.0,33138.0,62
43966,28,17,7,8,16,2,5,3,4.0,4,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0.0,1.0,100.0,101.0,176.0,1
43983,20,6,61,6,7,2,1,7,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,114.0,115.0,181.0,1
43997,11,15,28,5,51,2,3,2,1.0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.0,0.0,125.0,125.0,670.0,1
44029,42,27,26,15,12,1,3,5,4.0,3,0,1,0,1,1,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0.0,0.0,147.0,147.0,581.0,1
44032,36,28,1,14,26,0,7,8,3.0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,128.0,130.0,180.0,1
44046,20,11,27,11,14,1,0,2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,3.0,90.0,93.0,253.0,1
44053,102,35,4,37,20,4,14,7,3.0,1,0,0,1,0,3,2,0,7,0,0,0,1,4,0,0,0,0,1,0,0.0,0.0,246.0,246.0,793.0,1
44063,740,418,8,263,98,221,108,60,94.0,25,18,9,3,5,3,13,2,24,2,2,3,2,4,5,1,1,0,4,0,0.0,0.0,2136.0,2136.0,4889.0,7
44077,54,23,0,15,27,5,5,3,1.0,0,2,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0.0,6.0,141.0,147.0,299.0,1
44080,2,15,79,2,4,2,2,1,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,110.0,110.0,144.0,1
44094,82,29,8,17,19,7,8,9,11.0,0,0,3,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0.0,0.0,199.0,199.0,483.0,1
44104,16,6,63,8,3,3,1,2,0.0,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0.0,0.0,110.0,110.0,676.0,1
44118,28,7,40,5,46,3,1,1,1.0,1,1,0,0,1,1,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0.0,0.0,142.0,142.0,431.0,1
44121,0,5,0,2,3,1,3,0,1.0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,36.0,36.0,55.0,1
44152,16,17,0,8,32,2,5,2,4.0,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,2.0,95.0,97.0,93.0,1
44166,149,61,357,65,52,27,15,20,24.0,4,2,4,2,5,0,1,3,0,2,1,0,1,1,4,2,1,3,1,1,0.0,3.0,808.0,811.0,2142.0,5
44183,79,41,8,20,34,5,10,6,17.0,5,6,2,0,1,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0.0,240.0,240.0,698.0,1
44224,85,68,3,33,17,11,18,6,34.0,2,4,0,0,1,1,0,0,0,1,1,2,1,1,0,1,1,0,0,0,0.0,0.0,291.0,291.0,551.0,1
44238,1763,974,1742,537,509,187,206,197,191.0,55,23,14,19,27,16,15,24,12,19,8,8,6,0,6,6,6,12,5,4,0.0,3.0,6591.0,6594.0,19921.0,39
44241,28,12,28,3,22,3,1,4,3.0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0.0,4.0,110.0,114.0,211.0,1
44269,6,7,1,1,8,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,25.0,25.0,40.0,1
44272,22,1,78,1,4,0,0,2,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,115.0,118.0,302.0,1
44286,16,13,23,1,7,1,16,3,1.0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,0.0,86.0,86.0,664.0,1
44294,32,6,261,0,2,7,1,3,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,315.0,315.0,983.0,2
44313,46,17,1,4,43,2,0,8,3.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,5.0,128.0,133.0,257.0,1
44327,843,358,98,140,213,75,54,111,59.0,14,13,3,9,5,5,2,7,8,2,5,3,5,7,4,2,1,0,1,0,0.0,4.0,2047.0,2051.0,7770.0,11
44330,28,16,30,10,7,4,2,6,3.0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,1.0,114.0,115.0,243.0,1
44344,3,0,113,2,3,0,0,1,0.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,126.0,126.0,729.0,1
44358,44,18,418,12,2,6,1,2,9.0,0,0,0,1,0,0,1,2,0,1,0,0,2,4,0,0,0,0,0,0,0.0,1.0,523.0,524.0,1425.0,3
