id,ГЕРБ-СДС,ИТН,БСП,ДБ,ДПС,МУТРИ ВЪН!,"ВМРО, ВОЛЯ И НФСБ",ВЪЗР,БЪЛГАРСКО ЛЯТО,не подкрепям никого,АТАКА,ЛЯВ СЪЮЗ,РЕПУБЛИКАНЦИ ЗА БГ,НОД,БНС,ГЛАС НАРОДЕН,СВОБОДА,БТР,МИР,ЗАЕДНО,Партия на ЗЕЛЕНИТЕ,ПРЯКА ДЕМОКРАЦИЯ,БРИГАДА,ПОДЕМ,независими,невалидни,total_valid,total,eligible_voters,n_stations
3513,2,4,6,4,1,1,1,9,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,31.0,32.0,47.0,1
3527,81,60,44,9,0,4,3,4,1,1.0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,213.0,213.0,465.0,1
3530,15,13,21,2,11,10,0,0,1,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,76.0,79.0,181.0,1
3544,69,34,23,6,0,5,0,2,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,140.0,149.0,211.0,1
3558,9,21,8,3,1,7,1,0,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,55.0,57.0,105.0,1
3561,35,16,3,2,137,2,0,0,2,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,201.0,201.0,457.0,1
3575,55,48,32,9,367,10,1,2,1,7.0,1,1,0,0,1,0,1,2,1,0,0,1,0,0,0.0,0.0,540.0,540.0,1617.0,2
3589,23,21,27,6,11,5,3,0,1,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,7.0,101.0,108.0,226.0,1
3592,547,414,359,84,0,60,15,40,31,8.0,14,9,2,1,8,4,2,5,1,2,0,5,4,0,0.0,0.0,1615.0,1615.0,3398.0,5
3602,81,56,32,8,269,12,10,4,4,7.0,3,0,0,0,3,1,0,1,1,0,0,1,2,0,0.0,0.0,495.0,495.0,1341.0,2
3616,275,352,278,192,25,62,33,31,39,28.0,7,6,4,10,5,0,1,0,1,2,2,3,1,0,0.0,0.0,1357.0,1357.0,4519.0,8
3620,214,273,196,35,3,43,13,43,22,6.0,8,2,2,1,2,0,5,4,0,2,1,1,4,0,0.0,0.0,880.0,880.0,3103.0,5
3633,19,11,22,2,1,2,3,1,0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,64.0,65.0,104.0,1
3647,15,18,35,2,94,2,0,2,2,0.0,1,0,0,0,1,1,0,1,1,1,0,4,0,0,0.0,0.0,180.0,180.0,918.0,1
3664,68,50,29,22,14,9,8,7,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,210.0,210.0,7092.0,1
3678,39,41,26,5,20,3,2,1,1,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,141.0,141.0,589.0,1
3681,13,2,4,0,57,2,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,80.0,80.0,328.0,1
3695,23,18,8,2,2,2,2,0,0,3.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,63.0,63.0,84.0,1
3705,26,31,46,12,0,3,32,1,3,5.0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0.0,165.0,165.0,452.0,1
3719,442,951,244,132,36,119,173,60,27,30.0,13,5,3,3,4,5,17,7,3,1,1,2,8,4,0.0,0.0,2290.0,2290.0,6404.0,10
3722,56,31,35,6,17,3,3,5,0,2.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,10.0,160.0,170.0,312.0,1
3736,71,36,26,6,43,7,1,0,0,1.0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0.0,0.0,196.0,196.0,466.0,1
3745,44,29,39,6,2,12,6,2,2,1.0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,146.0,146.0,346.0,1
3767,47,24,54,6,0,0,6,3,3,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,5.0,146.0,151.0,254.0,1
3798,85,102,26,21,3,17,12,13,2,2.0,1,2,1,1,2,3,0,1,0,0,0,0,0,0,0.0,0.0,294.0,294.0,678.0,1
3808,17,7,4,1,0,3,2,0,0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,39.0,40.0,81.0,1
3811,104,60,28,7,27,9,6,1,5,2.0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,255.0,255.0,499.0,1
3825,212,94,65,26,415,8,2,1,1,7.0,4,0,21,0,0,0,1,1,2,1,0,2,1,0,0.0,0.0,864.0,864.0,4009.0,4
3839,95,135,43,39,9,41,13,17,15,7.0,3,2,0,0,1,2,0,1,0,0,1,0,2,0,0.0,0.0,426.0,426.0,1087.0,2
3842,13,5,16,4,0,1,1,2,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,44.0,46.0,85.0,1
3856,9,11,6,1,1,1,11,1,0,1.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,44.0,45.0,86.0,1
3860,14,11,9,4,313,6,2,1,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,363.0,363.0,1753.0,2
3914,32,19,20,6,8,7,1,3,0,1.0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0.0,14.0,103.0,117.0,233.0,1
3928,870,1084,617,218,729,280,111,94,152,54.0,26,12,27,6,9,5,5,10,3,3,4,3,5,4,0.0,18.0,4331.0,4349.0,11940.0,22
3931,8,9,19,3,2,7,0,0,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,3.0,52.0,55.0,83.0,1
3959,33,7,6,1,1,4,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,54.0,55.0,80.0,1
3962,31,13,14,2,2,2,2,0,0,0.0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.0,0.0,69.0,69.0,126.0,1
3976,30,27,16,2,28,3,0,1,4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,112.0,112.0,621.0,1
3993,20,51,17,6,6,5,12,2,0,1.0,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0.0,0.0,127.0,127.0,473.0,1
4008,7,5,3,0,87,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,102.0,108.0,220.0,2
4039,13,7,14,3,3,10,4,0,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,3.0,58.0,61.0,132.0,1
4056,9,1,3,1,287,1,0,0,0,1.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,307.0,307.0,672.0,1
4114,34,9,18,4,3,10,2,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,81.0,82.0,115.0,1
4128,222,49,31,12,1,8,3,5,1,3.0,3,0,2,0,0,1,2,1,0,0,0,0,0,0,0.0,0.0,344.0,344.0,636.0,1
4131,69,18,16,9,343,7,3,0,1,4.0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.0,475.0,475.0,1429.0,2
4145,11,5,1,1,59,2,0,1,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,82.0,82.0,397.0,1
4159,37,10,20,3,13,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,87.0,88.0,162.0,1
4162,10,17,19,2,10,2,4,1,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5.0,67.0,72.0,189.0,1
4176,14,11,6,2,0,5,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,39.0,42.0,63.0,1
4193,19,0,1,1,45,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,68.0,68.0,310.0,1
4203,21,10,5,3,6,4,0,3,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,54.0,54.0,94.0,1
4217,9,8,5,2,2,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,29.0,29.0,556.0,1
4220,141,112,93,23,32,21,22,9,9,8.0,4,0,0,0,2,1,0,2,0,0,1,1,0,0,0.0,0.0,481.0,481.0,1316.0,2
4234,581,372,141,459,8,119,39,68,70,37.0,18,6,1,10,1,3,1,6,0,1,4,2,2,2,0.0,0.0,1951.0,1951.0,4159.0,5
4248,2,1,1,1,27,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,32.0,32.0,145.0,1
4251,151,67,30,15,28,14,1,7,6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,322.0,322.0,472.0,1
4265,16,7,6,2,1,4,1,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,2.0,40.0,42.0,110.0,1
4279,6049,6859,3098,3716,1392,1426,982,678,316,348.0,92,57,116,33,35,22,35,39,23,37,35,11,18,6,0.0,6.0,25423.0,25429.0,64780.0,118
4282,36,37,50,0,10,1,5,1,0,0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,144.0,144.0,346.0,1
4296,32,28,34,46,50,7,1,3,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,205.0,205.0,451.0,1
4314,28,36,21,5,5,7,55,3,0,1.0,3,1,0,3,0,1,1,1,0,0,0,3,0,0,0.0,0.0,174.0,174.0,323.0,1
4337,56,50,37,12,3,9,4,7,3,2.0,1,0,0,2,0,0,1,1,0,2,0,0,0,0,0.0,0.0,190.0,190.0,581.0,1
4340,19,1,5,1,3,2,2,2,0,0.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,38.0,39.0,59.0,1
4354,23,19,7,1,0,5,1,2,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,9.0,61.0,70.0,126.0,1
4368,22,9,14,2,3,3,3,1,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,60.0,62.0,137.0,1
4371,4,3,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,11.0,11.0,3.0,1
4399,49,24,16,0,60,10,6,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,166.0,166.0,670.0,1
4409,4,1,1,3,74,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,85.0,85.0,366.0,1
4412,10,7,6,1,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,27.0,27.0,29.0,1
4426,131,85,50,25,1,17,5,12,3,5.0,2,3,0,2,0,0,0,3,0,1,2,0,0,0,0.0,0.0,347.0,347.0,606.0,1
4430,10,9,4,45,31,0,8,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2.0,109.0,111.0,273.0,1
4443,23,8,10,4,1,5,2,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,56.0,56.0,66.0,1
4457,165,68,48,8,12,11,7,4,2,1.0,5,0,1,0,3,2,0,0,0,2,0,0,1,0,0.0,0.0,340.0,340.0,1025.0,2
4460,23,12,4,5,1,2,1,4,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,53.0,54.0,65.0,1
4491,6,1,4,0,2,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.0,15.0,18.0,1
4501,426,446,292,52,17,103,53,27,12,24.0,6,4,35,0,8,0,9,10,2,0,40,2,3,0,0.0,1.0,1571.0,1572.0,4561.0,11
4515,2,6,18,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,28.0,28.0,116.0,1
4529,15,5,9,4,1,3,2,3,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,43.0,44.0,54.0,1
4532,108,89,57,19,8,25,41,2,12,6.0,3,0,3,0,3,0,2,0,1,0,0,1,1,0,0.0,0.0,381.0,381.0,987.0,2
4546,6,5,8,1,11,6,0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2.0,39.0,41.0,71.0,1
4555,31,34,12,8,13,8,9,3,5,2.0,1,1,0,0,1,1,0,0,1,0,2,0,0,0,0.0,2.0,132.0,134.0,273.0,1
4563,69,72,92,15,1,20,6,10,8,3.0,3,5,0,0,1,0,0,1,0,1,1,0,2,0,0.0,0.0,310.0,310.0,782.0,1
4580,8,9,43,1,10,5,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4.0,78.0,82.0,140.0,1
4594,19,21,40,1,0,11,5,3,1,0.0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,107.0,107.0,468.0,1
4604,22,7,1,4,0,0,3,1,1,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,41.0,42.0,51.0,1
4618,45,26,37,15,1,5,8,2,4,3.0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0.0,0.0,151.0,151.0,364.0,1
4621,31,0,9,2,0,1,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,45.0,46.0,55.0,1
4635,43,18,22,6,0,4,4,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.0,101.0,103.0,254.0,1
4666,11,6,3,16,283,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,5.0,323.0,328.0,628.0,2
4670,12,14,6,0,248,0,0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,283.0,283.0,562.0,1
4683,48,8,5,3,1,2,2,1,0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,72.0,72.0,84.0,1
4707,35,11,19,3,75,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,145.0,145.0,375.0,1
4724,4,1,3,2,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,12.0,12.0,19.0,1
4738,170,171,76,44,19,28,21,25,9,8.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,574.0,574.0,1199.0,2
4741,4,1,0,6,185,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,197.0,198.0,437.0,2
4755,1,3,5,0,14,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,23.0,29.0,1
4772,20,11,10,1,1,3,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,49.0,49.0,59.0,1
4786,8,9,7,1,0,3,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,29.0,30.0,47.0,1
4796,66,25,15,8,1,11,7,2,5,3.0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0.0,147.0,147.0,362.0,1
4801,15,14,7,4,24,3,0,0,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,71.0,71.0,141.0,1
4813,31,15,14,5,7,1,0,0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,77.0,80.0,96.0,1
4827,83,55,27,14,9,5,6,5,9,1.0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0.0,0.0,220.0,220.0,491.0,1
4830,96,55,25,28,2,12,0,2,4,1.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0.0,229.0,229.0,426.0,1
4844,45,15,30,7,2,2,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,104.0,104.0,187.0,1
4892,20,2,5,5,0,5,5,0,2,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,46.0,49.0,67.0,1
4916,51,4,5,1,196,4,0,0,0,1.0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0.0,0.0,268.0,268.0,943.0,1
4947,24,18,15,6,5,8,0,2,0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,6.0,81.0,87.0,83.0,1
4950,26,6,10,2,1,4,3,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,54.0,55.0,70.0,1
4981,28,18,16,7,1,2,1,2,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,81.0,81.0,112.0,1
5009,12,20,5,7,2,3,1,0,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53.0,53.0,87.0,1
5013,52,51,67,2,2,10,1,4,1,0.0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0.0,0.0,195.0,195.0,787.0,1
5027,486,453,297,288,16,98,48,54,65,39.0,10,6,5,12,4,2,3,2,1,1,8,0,3,1,0.0,0.0,1902.0,1902.0,4193.0,6
5030,10,5,2,0,152,2,1,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,175.0,175.0,313.0,1
5044,3,12,16,2,0,2,0,4,0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.0,42.0,44.0,79.0,1
5058,5,7,10,5,125,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,154.0,154.0,352.0,1
5061,21,23,27,6,151,5,4,2,0,1.0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0.0,0.0,246.0,246.0,1098.0,1
5075,9,2,2,0,115,1,1,1,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,133.0,133.0,437.0,1
5089,13,3,8,1,72,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,98.0,98.0,319.0,1
5092,17,5,4,2,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,30.0,32.0,47.0,1
5102,166,55,103,9,23,9,6,4,2,3.0,3,0,5,0,2,0,2,2,0,0,0,0,3,2,0.0,3.0,399.0,402.0,1048.0,3
5124,123,0,2,2,175,2,0,1,0,0.0,3,0,0,0,0,0,3,0,2,0,0,0,1,1,0.0,0.0,315.0,315.0,944.0,1
5133,43,12,14,4,32,2,5,3,1,1.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,4.0,120.0,124.0,290.0,1
5147,13,7,15,8,1,3,3,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,55.0,57.0,80.0,1
5150,39,18,13,5,0,6,4,2,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,90.0,91.0,114.0,1
5164,15,3,3,3,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,26.0,26.0,50.0,1
5195,95,32,26,9,1,8,1,0,1,4.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,7.0,181.0,188.0,308.0,1
5205,14,7,3,5,231,4,0,0,1,2.0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0.0,5.0,273.0,278.0,1682.0,3
5236,91,145,96,13,30,30,5,12,6,3.0,3,3,38,0,0,2,3,3,0,0,1,1,0,0,0.0,1.0,485.0,486.0,1285.0,3
5253,14,6,9,2,3,3,4,3,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,46.0,47.0,79.0,1
5270,35,29,28,2,2,9,4,4,1,1.0,1,1,0,0,2,0,0,2,0,0,0,1,1,0,0.0,5.0,123.0,128.0,267.0,1
5284,102,60,313,20,3,28,15,10,4,4.0,3,3,1,0,1,0,1,2,2,1,1,0,1,0,0.0,8.0,575.0,583.0,987.0,3
5298,6,17,19,1,2,2,2,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0.0,0.0,53.0,53.0,313.0,1
5308,28,17,58,2,1,4,7,0,2,2.0,4,0,1,0,0,0,0,2,1,0,0,0,0,0,0.0,6.0,129.0,135.0,230.0,1
5311,56,12,7,0,15,5,8,2,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,106.0,106.0,142.0,1
5325,6,0,1,1,73,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,81.0,83.0,264.0,1
5339,81,101,406,6,1,12,3,7,4,4.0,3,0,0,0,1,1,1,1,0,0,1,1,0,0,0.0,0.0,634.0,634.0,2211.0,3
5342,10,1,1,1,34,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,48.0,48.0,376.0,1
5356,47,27,28,4,2,11,9,2,2,1.0,0,0,0,0,1,1,3,1,0,0,0,0,2,2,0.0,0.0,143.0,143.0,564.0,1
5365,5,7,2,7,124,3,1,0,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,154.0,155.0,182.0,1
5390,9,7,8,5,0,5,2,0,4,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,5.0,42.0,47.0,62.0,1
5400,31,13,8,4,1,7,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,66.0,72.0,124.0,1
5414,3,1,2,2,2,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,12.0,13.0,30.0,1
5428,45,10,3,1,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,61.0,61.0,93.0,1
5431,64,40,24,23,1,17,3,11,1,2.0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0.0,3.0,189.0,192.0,264.0,1
5445,67,49,28,6,138,18,8,4,2,4.0,2,0,0,0,0,1,1,0,1,0,0,1,2,0,0.0,0.0,332.0,332.0,687.0,1
5459,16,3,16,0,170,5,1,0,0,1.0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0.0,0.0,216.0,216.0,469.0,1
5462,59,116,48,74,1009,2,0,5,20,12.0,1,2,2,0,0,1,1,1,1,0,1,0,1,0,0.0,1.0,1356.0,1357.0,2392.0,6
5476,11,13,1,3,90,2,2,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,129.0,131.0,166.0,1
5480,39,7,4,1,1,18,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,73.0,75.0,108.0,1
5493,30,14,19,4,3,2,8,3,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,84.0,85.0,141.0,1
5503,19,24,18,3,39,2,1,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,108.0,109.0,169.0,1
5517,54,51,73,6,32,9,7,2,10,2.0,0,0,1,6,1,0,0,0,1,1,0,1,0,0,0.0,0.0,257.0,257.0,693.0,1
5520,12,4,6,3,1,2,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,30.0,31.0,63.0,1
5534,10,7,4,2,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,25.0,28.0,30.0,1
5548,117,127,132,15,322,22,14,3,50,15.0,8,3,2,0,1,0,4,1,2,0,1,3,1,0,0.0,2.0,843.0,845.0,1727.0,4
5551,33,32,38,4,15,13,6,0,0,1.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,146.0,146.0,418.0,1
5565,11,2,9,0,0,3,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,26.0,27.0,49.0,1
5579,11,27,8,2,120,15,1,1,0,1.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0.0,190.0,190.0,306.0,1
5582,10,10,14,4,1,2,0,0,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,45.0,46.0,91.0,1
5596,16,4,2,1,0,3,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,28.0,28.0,41.0,1
5606,98,74,124,15,0,18,5,15,5,4.0,3,0,1,0,2,0,0,0,0,1,0,1,1,0,0.0,0.0,367.0,367.0,862.0,2
5611,214,184,170,25,15,48,28,12,4,7.0,3,3,8,0,1,0,2,3,3,3,1,3,0,0,0.0,0.0,737.0,737.0,1870.0,3
5623,11,6,4,1,1,21,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,45.0,46.0,56.0,1
5637,26,9,15,2,0,2,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,56.0,57.0,67.0,1
5654,38,46,47,13,74,11,1,2,2,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,237.0,237.0,469.0,1
5685,109,7,4,0,220,4,0,1,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,348.0,348.0,900.0,1
5699,53,13,21,6,1,8,5,3,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,6.0,113.0,119.0,184.0,1
5726,11,4,6,0,5,2,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,31.0,34.0,62.0,1
5737,6,4,5,1,5,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,24.0,24.0,32.0,1
5743,96,40,37,5,6,3,2,10,1,1.0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,207.0,207.0,443.0,1
5757,11,7,1,2,144,2,0,0,0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,171.0,171.0,457.0,1
5760,27,14,25,13,2,4,0,1,1,2.0,4,2,0,4,0,1,0,0,0,0,0,0,0,0,0.0,2.0,100.0,102.0,139.0,1
5791,4,2,1,0,60,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,68.0,68.0,104.0,1
5801,17,21,16,9,1,2,2,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,73.0,73.0,104.0,1
5815,1668,2259,1041,802,100,351,246,147,240,100.0,33,28,7,45,17,21,18,8,107,18,7,6,4,3,0.0,2.0,7276.0,7278.0,17845.0,24
5829,37,26,22,3,0,3,2,5,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,102.0,103.0,140.0,1
5832,18,5,6,8,1,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,41.0,41.0,43.0,1
5846,8,4,8,1,17,1,3,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,44.0,44.0,63.0,1
5852,2,0,6,0,1,1,0,0,0,0.0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,27.0,27.0,38.0,1
5863,47,58,102,8,6,5,9,3,0,2.0,1,0,3,0,4,0,0,0,0,0,0,0,1,0,0.0,0.0,249.0,249.0,650.0,1
5877,39,11,6,2,32,5,2,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,4.0,100.0,104.0,232.0,1
5894,18,24,17,5,3,9,10,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,7.0,89.0,96.0,158.0,1
