id,ГЕРБ-СДС,ПП/ДБ,ВЪЗР,ДПС,БСП,не подкрепям никого,ИТН,БВ,ЛЕВИЦАТА,АТАКА (к.),ЗАЕДНО,КОД,НП ИСИ,НДСВ,ВЪН ОТ ЕС,ГЛАС НАРОДЕН,МИР,ЕВРОЛЕВИЦА,БСДД,БНО,БНС-НД,независими,СПБП,невалидни,total_valid,total,eligible_voters,n_stations
3620,209,124,143,0,86,23.0,27,22,11,2,2,1,4,4,0,2,0,1,0,0,0,0.0,0,24,661.0,685.0,3035,5
3633,27,8,8,0,11,1.0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,62.0,62.0,107,1
3647,28,11,11,36,46,4.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,18,140.0,158.0,948,1
3664,99,30,27,3,9,6.0,6,21,9,1,0,0,1,0,0,0,0,0,1,0,0,0.0,0,3,213.0,216.0,10499,1
3678,51,15,13,112,14,1.0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,212.0,219.0,594,1
3681,8,3,1,101,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,116.0,116.0,324,1
3695,22,10,7,2,5,2.0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0.0,0,3,54.0,57.0,76,1
3705,45,8,9,25,39,4.0,5,3,4,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0,3,145.0,148.0,451,1
3719,592,392,348,40,173,106.0,143,50,49,8,7,2,10,5,7,3,4,2,18,3,3,4.0,1,44,1970.0,2014.0,6351,10
3722,41,18,17,12,16,0.0,2,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,18,113.0,131.0,285,1
3736,107,6,10,5,16,2.0,4,3,6,1,0,0,1,0,0,0,0,3,0,0,0,0.0,0,4,164.0,168.0,449,1
3745,34,25,22,2,14,6.0,4,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0.0,0,1,113.0,114.0,322,1
3767,58,30,14,1,31,6.0,5,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,3,155.0,158.0,253,1
3798,77,59,42,9,30,19.0,11,10,9,2,0,0,2,1,1,1,0,1,0,0,0,0.0,0,4,274.0,278.0,665,1
3808,17,4,8,0,3,1.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,37.0,40.0,68,1
3811,87,34,36,40,19,8.0,12,5,0,1,1,0,0,0,0,2,1,1,0,0,0,0.0,0,5,247.0,252.0,499,1
3825,167,62,18,397,45,7.0,13,7,3,0,1,0,2,0,1,1,0,2,4,1,1,0.0,0,20,732.0,752.0,4055,4
3839,92,97,93,8,21,24.0,29,13,4,4,1,1,3,0,0,2,0,0,2,0,0,0.0,0,3,394.0,397.0,1087,2
3842,19,11,6,0,9,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,2,50.0,52.0,88,1
3856,15,8,5,1,4,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,36.0,36.0,73,1
3860,32,37,2,218,4,6.0,1,4,0,0,0,0,2,0,0,0,1,1,0,0,0,0.0,0,8,308.0,316.0,1714,2
3914,35,12,17,8,24,4.0,3,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,2,111.0,113.0,211,1
3928,1037,709,594,873,377,145.0,151,65,150,17,3,5,8,6,8,4,1,7,5,1,3,0.0,0,109,4169.0,4278.0,11742,22
3931,5,4,5,3,36,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,4,57.0,61.0,84,1
3959,10,8,9,5,5,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,40.0,41.0,70,1
3962,22,13,7,1,6,2.0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,2,56.0,58.0,112,1
3976,25,6,5,70,10,2.0,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,2,126.0,128.0,623,1
3993,32,19,12,4,11,6.0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,2,91.0,93.0,454,1
4008,10,4,1,74,2,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,95.0,97.0,210,2
4039,12,8,13,3,9,4.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,53.0,54.0,118,1
4056,16,8,1,257,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,5,290.0,295.0,667,1
4114,25,13,8,2,8,0.0,1,3,11,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,2,73.0,75.0,118,1
4128,251,28,16,3,14,10.0,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,11,333.0,344.0,632,1
4131,38,46,8,273,11,15.0,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.0,0,15,397.0,412.0,1002,3
4145,7,7,1,68,7,1.0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,9,96.0,105.0,382,1
4159,32,11,6,8,12,3.0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,78.0,78.0,148,1
4162,15,7,5,9,8,3.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,52.0,52.0,181,1
4176,14,9,5,1,5,1.0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,40.0,40.0,57,1
4193,11,2,1,43,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,60.0,61.0,312,1
4203,16,4,2,3,4,2.0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,36.0,36.0,79,1
4217,11,9,4,2,4,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,32.0,33.0,551,1
4220,184,64,76,26,56,19.0,18,12,11,3,1,0,2,2,0,0,1,2,1,0,0,0.0,1,4,479.0,483.0,1292,2
4234,655,696,287,18,77,107.0,63,54,45,18,6,10,3,4,13,8,9,2,2,1,0,0.0,3,14,2081.0,2095.0,4291,5
4248,3,2,0,32,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,38.0,39.0,161,1
4251,140,29,36,25,23,12.0,4,13,4,0,4,0,1,0,0,0,1,1,0,0,0,0.0,0,4,293.0,297.0,463,1
4265,20,8,3,1,3,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,38.0,38.0,103,1
4279,8006,6711,3100,1748,1868,1164.0,1227,952,783,81,58,47,66,75,37,28,27,37,11,25,29,0.0,15,282,26095.0,26377.0,65249,118
4282,57,8,8,6,11,4.0,6,2,4,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,3,108.0,111.0,341,1
4296,39,47,18,33,19,1.0,7,2,2,0,0,1,1,0,1,0,0,0,1,1,0,0.0,0,1,173.0,174.0,436,1
4314,28,16,5,16,16,1.0,4,12,1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,0,4,102.0,106.0,298,1
4337,74,32,24,21,37,5.0,6,2,2,0,0,2,3,0,0,0,2,0,0,0,0,0.0,0,6,210.0,216.0,580,1
4340,12,1,3,8,4,1.0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,35.0,36.0,48,1
4354,15,12,6,4,5,4.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,50.0,53.0,115,1
4368,18,6,7,1,9,0.0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,47.0,49.0,127,1
4371,3,0,1,1,4,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11.0,11.0,13,1
4399,51,8,1,78,6,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,153.0,161.0,663,1
4409,6,5,0,89,1,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,103.0,104.0,358,1
4412,8,7,3,1,5,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,27.0,27.0,26,1
4426,144,68,58,3,21,11.0,3,2,7,2,0,1,1,6,1,0,0,0,0,0,0,1.0,0,10,329.0,339.0,606,1
4430,6,68,0,16,7,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,102.0,108.0,281,1
4443,22,11,5,1,7,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,51.0,51.0,65,1
4457,166,25,24,22,15,5.0,8,4,4,1,1,1,0,0,0,0,0,0,1,0,1,0.0,0,11,278.0,289.0,1064,2
4460,12,11,14,1,1,2.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,47.0,48.0,56,1
4491,3,2,3,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,11.0,12.0,16,1
4501,477,186,196,62,214,68.0,52,31,31,3,2,1,4,6,2,1,1,2,0,1,3,0.0,0,18,1343.0,1361.0,4467,11
4515,1,1,1,28,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,33.0,33.0,116,1
4529,17,8,0,1,9,2.0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0.0,0,1,44.0,45.0,59,1
4532,126,66,43,29,47,20.0,10,7,4,3,2,0,1,1,1,1,1,1,0,1,0,0.0,0,8,364.0,372.0,950,2
4546,5,8,3,9,2,2.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,32.0,33.0,58,1
4555,36,17,22,4,13,3.0,7,5,0,0,1,1,0,2,3,0,0,1,0,0,0,0.0,0,3,115.0,118.0,261,1
4563,56,70,40,1,40,10.0,4,7,5,5,0,0,0,0,0,0,2,0,0,0,0,0.0,0,4,240.0,244.0,743,1
4580,11,6,6,3,49,3.0,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,2,88.0,90.0,160,1
4594,34,15,13,0,15,6.0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,98.0,100.0,484,1
4604,20,9,6,1,2,1.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,45.0,45.0,50,1
4618,54,16,11,1,26,6.0,3,4,5,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,128.0,128.0,336,1
4621,23,6,2,0,3,0.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,37.0,38.0,50,1
4635,48,10,4,1,9,2.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,79.0,80.0,246,1
4666,10,16,2,196,1,6.0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,235.0,235.0,583,2
4670,18,8,4,199,4,2.0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,2,240.0,242.0,585,1
4683,41,11,10,1,1,1.0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,0,4,70.0,74.0,85,1
4707,53,17,4,111,42,0.0,2,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,246.0,246.0,386,1
4738,171,104,101,28,34,26.0,39,6,8,0,3,0,2,4,0,0,0,0,1,0,0,0.0,0,7,527.0,534.0,1179,2
4741,3,4,0,160,2,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,171.0,172.0,449,2
4755,1,2,1,18,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,25.0,25.0,20,1
4772,25,7,4,1,5,2.0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,50.0,50.0,65,1
4786,12,11,1,1,8,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,35.0,35.0,43,1
4796,54,22,16,2,11,10.0,3,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0,3,127.0,130.0,349,1
4801,12,10,2,28,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,56.0,56.0,134,1
4813,29,10,7,5,15,3.0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,2,74.0,76.0,102,1
4827,74,23,33,20,16,10.0,5,2,18,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,204.0,205.0,470,1
4830,107,59,15,0,12,14.0,2,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,222.0,222.0,416,1
4844,72,23,7,1,15,0.0,2,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0,2,127.0,129.0,187,1
4892,18,15,6,1,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,43.0,43.0,66,1
4916,30,6,1,142,6,5.0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.0,0,2,194.0,196.0,898,1
4947,18,25,10,9,5,1.0,2,2,0,1,2,0,1,0,0,0,1,0,0,0,0,0.0,0,2,77.0,79.0,79,1
4950,25,6,6,1,14,0.0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,62.0,62.0,77,1
4981,22,19,6,1,11,6.0,2,6,1,0,0,0,0,2,0,0,0,0,0,0,1,0.0,0,1,77.0,78.0,104,1
5009,7,4,11,4,3,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,31.0,31.0,75,1
5013,66,28,14,19,41,3.0,10,0,9,0,1,0,0,1,0,0,1,1,0,0,0,0.0,1,3,195.0,198.0,808,1
5027,535,468,289,36,172,102.0,94,69,43,3,12,4,5,2,11,6,5,0,0,4,0,0.0,3,24,1863.0,1887.0,4282,6
5030,6,2,2,142,2,2.0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,162.0,162.0,314,1
5044,7,11,7,0,6,3.0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,43.0,46.0,75,1
5058,25,15,4,130,5,2.0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,1,186.0,187.0,376,2
5061,15,33,9,122,16,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,15,201.0,216.0,1085,1
5075,2,0,0,124,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,129.0,129.0,442,1
5089,13,9,1,101,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,126.0,126.0,316,1
5092,14,4,2,1,3,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,27.0,27.0,44,1
5102,122,25,34,48,46,9.0,8,3,6,1,0,0,2,0,0,0,0,0,1,0,1,0.0,0,27,306.0,333.0,1007,2
5124,97,4,3,182,3,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,291.0,295.0,940,1
5133,42,6,7,17,4,2.0,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,7,86.0,93.0,288,1
5147,12,16,2,6,14,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,54.0,56.0,71,1
5150,29,9,14,1,6,1.0,1,4,23,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0,2,91.0,93.0,116,1
5164,9,5,3,1,1,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,22.0,23.0,45,1
5195,110,27,11,2,17,7.0,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,4,183.0,187.0,313,1
5205,10,8,1,180,5,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,209.0,214.0,1673,2
5236,96,41,104,134,60,13.0,12,5,9,0,1,0,2,0,0,1,0,1,0,0,0,0.0,0,11,479.0,490.0,1294,3
5253,14,6,6,6,4,2.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,41.0,42.0,67,1
5270,31,16,30,1,8,7.0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,7,99.0,106.0,256,1
5284,81,58,60,9,261,24.0,8,34,5,0,0,0,0,0,1,0,0,0,0,2,1,0.0,0,7,544.0,551.0,957,3
5298,35,17,6,2,4,2.0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0,5,70.0,75.0,294,1
5308,30,14,10,1,47,7.0,1,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,127.0,130.0,224,1
5311,43,17,8,18,4,0.0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.0,0,1,98.0,99.0,149,1
5325,5,3,0,60,2,2.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0,76.0,76.0,309,1
5339,87,34,55,2,341,11.0,21,20,6,0,4,0,0,1,3,0,0,0,0,1,0,0.0,0,18,586.0,604.0,2209,3
5342,3,3,2,45,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,54.0,54.0,362,1
5356,47,20,17,1,24,1.0,3,20,0,0,1,0,0,0,0,0,0,2,0,3,0,0.0,0,4,139.0,143.0,548,1
5365,5,5,4,126,3,4.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,3,150.0,153.0,192,1
5390,12,15,2,0,4,1.0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,2,39.0,41.0,57,1
5400,35,21,10,1,4,1.0,0,1,3,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0,0,80.0,80.0,128,1
5414,2,2,1,2,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,10.0,11.0,27,1
5428,34,4,3,1,3,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,48.0,49.0,81,1
5431,53,43,22,2,19,16.0,7,6,5,0,0,0,0,2,2,0,0,0,0,0,0,0.0,0,2,177.0,179.0,251,1
5445,50,38,15,132,17,12.0,4,2,1,1,0,0,1,1,0,1,0,0,0,1,0,0.0,0,3,276.0,279.0,648,1
5459,21,8,6,175,7,2.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,13,224.0,237.0,237,1
5462,61,126,12,836,35,22.0,15,13,1,1,0,0,2,1,1,2,2,1,0,0,0,0.0,0,10,1131.0,1141.0,2316,4
5476,9,11,2,83,1,10.0,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0,5,123.0,128.0,171,1
5480,34,11,3,1,6,1.0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,64.0,64.0,102,1
5493,30,4,6,1,5,1.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,3,51.0,54.0,126,1
5503,18,21,12,36,8,1.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,100.0,102.0,164,1
5517,53,44,28,46,46,6.0,7,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0.0,0,9,238.0,247.0,688,1
5520,14,4,4,1,5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,29.0,29.0,57,1
5534,12,10,0,1,4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,28.0,28.0,35,1
5548,148,74,71,326,94,41.0,20,62,10,3,0,4,3,1,1,1,1,2,0,1,1,0.0,0,33,864.0,897.0,1808,6
5551,33,20,10,12,18,1.0,1,8,3,1,0,0,0,0,0,0,0,0,0,4,0,0.0,0,3,111.0,114.0,397,1
5565,14,3,2,3,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,25.0,26.0,43,1
5579,14,17,6,108,3,4.0,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,159.0,159.0,299,1
5582,5,5,9,12,6,1.0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,44.0,46.0,81,1
5596,14,6,2,0,3,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,26.0,26.0,38,1
5606,98,32,64,3,95,17.0,12,9,10,1,1,0,1,0,1,1,3,0,0,1,0,0.0,0,11,349.0,360.0,909,2
5611,202,135,112,13,87,32.0,20,17,16,1,0,0,3,2,3,0,1,0,0,1,0,0.0,0,9,645.0,654.0,1836,3
5623,5,7,4,1,2,0.0,0,11,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0,1,33.0,34.0,48,1
5637,24,11,3,1,7,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,50.0,51.0,60,1
5654,38,38,29,101,17,3.0,7,2,5,0,1,1,1,0,1,0,0,0,0,0,0,0.0,0,6,244.0,250.0,469,1
5685,98,10,2,177,2,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,295.0,301.0,954,1
5699,31,23,12,0,13,3.0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,93.0,95.0,178,1
5726,6,8,1,9,4,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,30.0,31.0,57,1
5737,5,5,0,3,6,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,21.0,21.0,29,1
5743,74,14,32,8,18,7.0,11,4,0,1,0,1,1,0,0,1,0,0,0,0,0,0.0,1,0,173.0,173.0,423,1
5757,11,3,3,127,3,2.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,152.0,153.0,462,1
5760,25,20,11,1,8,5.0,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0.0,0,0,78.0,78.0,131,1
5791,2,0,1,55,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,60.0,60.0,112,1
5801,14,10,7,2,8,5.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,54.0,54.0,98,1
5815,1919,1454,1023,187,710,413.0,415,230,133,16,21,42,29,22,13,17,68,11,3,6,3,0.0,1,82,6736.0,6818.0,17759,24
5829,36,12,10,1,6,0.0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,75.0,75.0,124,1
5832,6,13,5,1,3,2.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,33.0,33.0,37,1
5846,7,7,1,12,3,1.0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,41.0,42.0,62,1
5852,5,6,2,2,4,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,20.0,22.0,39,1
5863,36,34,24,3,108,1.0,4,10,1,0,2,0,1,0,0,0,1,0,0,0,0,0.0,0,5,225.0,230.0,636,2
5877,41,7,3,35,6,2.0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.0,0,3,99.0,102.0,227,1
5894,24,14,10,1,15,4.0,4,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0.0,0,3,81.0,84.0,166,1
5921,51,46,14,62,21,12.0,16,4,6,0,1,0,0,2,0,1,1,1,0,0,0,0.0,0,2,238.0,240.0,495,1
5949,89,25,23,31,47,14.0,13,5,1,7,3,0,0,1,0,0,0,0,0,0,0,0.0,0,5,259.0,264.0,626,1
5952,84,40,43,2,105,7.0,8,11,6,1,0,0,2,0,0,0,0,0,1,0,0,0.0,0,14,310.0,324.0,925,2
5966,25,25,1,109,3,2.0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,12,171.0,183.0,681,1
5978,38,7,3,7,7,0.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0,3,66.0,69.0,189,1
5983,4,8,1,399,1,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,3,418.0,421.0,814,1
6001,38,27,14,1,28,0.0,8,6,3,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,1,127.0,128.0,492,1
6029,58,20,21,2,126,8.0,6,5,2,0,1,0,2,0,1,0,0,0,0,0,0,0.0,0,14,252.0,266.0,1212,2
6032,131,21,6,218,7,6.0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,0,16,395.0,411.0,991,2
6046,4,4,2,1,4,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,18.0,18.0,25,1
6050,20,5,4,1,2,2.0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,44.0,44.0,54,1
6077,225,130,98,250,67,50.0,24,19,7,1,1,2,3,2,1,0,0,1,2,1,0,0.0,0,12,884.0,896.0,2613,4
6080,15,4,2,7,7,0.0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,39.0,40.0,86,1
6094,43,41,8,418,7,7.0,2,7,1,0,2,2,0,2,1,0,0,0,0,0,1,0.0,0,27,542.0,569.0,1808,2
6104,28,23,25,4,19,4.0,9,4,4,0,1,1,0,2,1,0,1,1,0,0,0,0.0,0,3,127.0,130.0,383,1
6121,7,17,4,1,4,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,2,36.0,38.0,47,1
6149,127,69,50,109,32,11.0,17,6,4,2,0,0,2,1,1,2,0,0,0,0,1,0.0,0,19,434.0,453.0,1745,2
6152,40,11,5,1,18,4.0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,2,86.0,88.0,118,1
6166,17,6,3,85,0,1.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,4,115.0,119.0,303,1
6183,47,22,31,2,33,1.0,1,4,6,0,1,0,0,0,0,0,0,0,0,4,0,0.0,0,5,152.0,157.0,434,1
6197,69,8,7,14,9,0.0,3,4,2,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0,1,119.0,120.0,115,1
6207,373,242,140,9,139,43.0,40,19,13,3,2,1,2,2,2,1,2,0,1,1,0,0.0,0,11,1035.0,1046.0,3289,6
6210,27,35,15,13,44,7.0,12,3,4,1,6,0,0,0,0,0,0,1,0,0,0,0.0,0,5,168.0,173.0,392,1
6224,416,123,54,87,164,42.0,22,7,18,1,6,2,0,7,5,0,1,1,0,0,2,0.0,0,16,958.0,974.0,1898,5
6238,251,27,22,4,8,4.0,20,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0.0,0,9,342.0,351.0,650,2
6269,36,7,10,27,8,3.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,98.0,99.0,354,1
6272,32,6,8,14,6,0.0,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,3,76.0,79.0,144,1
6286,364,204,154,31,145,53.0,54,21,82,7,0,14,2,3,2,4,0,0,0,1,2,0.0,0,17,1143.0,1160.0,3289,7
6306,153,36,19,1038,9,20.0,24,4,12,1,1,1,1,0,0,0,1,1,1,0,0,0.0,0,26,1322.0,1348.0,3054,4
6313,2,4,2,2,4,1.0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,19.0,19.0,22,1
6361,161,61,74,0,170,14.0,14,11,6,6,0,1,4,0,1,1,1,0,2,0,0,0.0,0,11,527.0,538.0,1394,4
6375,184,95,50,132,30,10.0,15,14,6,3,0,0,1,0,0,0,0,2,0,0,0,0.0,0,15,542.0,557.0,1320,2
6389,53,6,1,47,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,6,110.0,116.0,107,1
6402,109,61,70,30,45,17.0,17,18,24,3,14,2,3,0,0,0,0,0,1,0,6,0.0,0,10,420.0,430.0,1564,3
